edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
[IDH1->-SRSF2],"[0, 1, 2, 3, 11, 13, 14, 15, 17, 18, 19, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 37, 38, 41, 46, 48, 49, 50, 52, 54, 59, 61, 62, 66, 67, 71, 73, 76, 79, 80, 83, 88, 90, 95, 96, 97, 99, 100, 103, 105, 106, 107, 110, 113, 115, 116, 117, 118, 119]","[0, 1, 2, 3, 11, 13, 14, 15, 17, 18, 19, 21, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 37, 38, 41, 46, 48, 49, 50, 52, 54, 56, 59, 61, 62, 66, 67, 71, 73, 76, 79, 80, 83, 88, 89, 90, 95, 96, 97, 99, 100, 103, 105, 106, 107, 109, 110, 113, 115, 116, 117, 118, 119]",59,0.4916666666666666,0.1502549130763416,0.000859640718045,0.341411753590325,11.644476777831644,5.01271223138969e-29,0.2183730158730158,0.0009977733686067,0.2732936507936507,8.651941776189053,1.0983307441668342e-19,,,,,
[IDH2->-SRSF2],"[6, 7, 8, 9, 12, 16, 20, 21, 22, 23, 28, 36, 42, 44, 45, 47, 51, 53, 56, 58, 60, 63, 64, 65, 68, 70, 72, 77, 78, 81, 82, 84, 86, 89, 91, 92, 94, 102, 108, 109, 111, 112, 114]","[6, 7, 8, 9, 12, 16, 20, 21, 22, 23, 28, 30, 36, 37, 42, 44, 45, 47, 49, 51, 53, 56, 58, 60, 63, 64, 65, 68, 70, 72, 77, 78, 81, 82, 84, 86, 89, 91, 92, 94, 95, 102, 104, 107, 108, 109, 111, 112, 114]",43,0.3583333333333333,0.1160393518518518,0.0006661626746827,0.2422939814814814,9.387554661761962,7.367253045721682e-19,0.1674206349206349,0.000771267951625,0.1909126984126984,6.874358442207353,2.11048854709764e-12,,,,,
[SRSF2->-KRAS],"[0, 6, 9, 13, 16, 19, 41, 45, 48, 50, 51, 53, 58, 60, 63, 80, 82, 83, 90, 96, 102, 111, 112, 113, 118]","[0, 6, 9, 13, 16, 19, 41, 45, 48, 50, 51, 53, 58, 60, 63, 80, 82, 83, 90, 96, 102, 111, 112, 113, 118]",25,0.2083333333333333,0.0722175925925925,0.0003910168895747,0.1361157407407408,6.883520221693338,2.72781797150401e-12,0.0976984126984126,0.0004273636306374,0.1106349206349206,5.351720804808467,4.982384144033423e-09,,,,,
[SRSF2->-NRAS],"[1, 3, 9, 11, 15, 17, 26, 32, 46, 47, 62, 65, 72, 73, 76, 78, 83, 84, 88, 96, 108, 110, 118, 119]","[1, 3, 9, 11, 15, 17, 26, 32, 46, 47, 62, 65, 72, 73, 76, 78, 83, 84, 88, 96, 104, 108, 110, 118, 119]",24,0.2,0.0725564058956916,0.0003915114832875,0.1274435941043084,6.4408881640026365,1.4705197392677778e-10,0.0953174603174603,0.0004256172839506,0.1046825396825397,5.074165433303679,8.376803071725939e-08,,,,,
[IDH1-/-IDH2],"[4, 5, 21, 30, 37, 43, 49, 56, 57, 74, 87, 89, 95, 98, 101, 107, 109]","[4, 5, 21, 30, 37, 43, 49, 56, 57, 74, 87, 89, 95, 98, 101, 107, 109]",17,0.1416666666666666,0.0650277777777777,0.0002806912294238,0.0766388888888889,4.574406744600041,1.0838456197395378e-06,0.1047222222222222,0.0001662808641975,0.0369444444444444,2.86502228057889,0.0021947873799725,,,,,
[IDH1->-NRAS SRSF2->-NRAS IDH1->-SRSF2],"[1, 3, 11, 15, 17, 26, 32, 46, 62, 73, 76, 83, 88, 96, 110, 118, 119]","[1, 3, 11, 15, 17, 26, 32, 46, 62, 73, 76, 83, 88, 96, 110, 118, 119]",17,0.1416666666666666,0.0078296066839434,6.124663982104703e-05,0.1338370599827232,17.101541332555065,1.4183841374329562e-22,0.0195436507936507,0.0001387184271856,0.1221230158730158,10.3688464414955,1.013785387248194e-15,,,,,
[IDH2->-KRAS SRSF2->-KRAS IDH2->-SRSF2],"[6, 9, 16, 45, 51, 53, 58, 60, 63, 82, 102, 111, 112]","[6, 9, 16, 45, 51, 53, 58, 60, 63, 82, 102, 111, 112]",13,0.1083333333333333,0.0052673611111111,4.1495218029001864e-05,0.1030659722222222,15.99986354897188,3.16414173654513e-18,0.0150396825396825,0.0001061974442554,0.0932936507936507,9.053052851258096,2.6661239080228484e-12,,,,,
[IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[0, 13, 19, 41, 48, 50, 80, 83, 90, 96, 113, 118]","[0, 13, 19, 41, 48, 50, 80, 83, 90, 96, 113, 118]",12,0.1,0.0049839506172839,3.926789686452141e-05,0.095016049382716,15.162756070165903,1.1976884961618807e-16,0.0143055555555555,0.0001007137345679,0.0856944444444444,8.539025636461657,3.4454524349833734e-11,,,,,
[IDH2->-NRAS SRSF2->-NRAS IDH2->-SRSF2],"[9, 47, 65, 72, 78, 84, 108]","[9, 47, 65, 72, 78, 84, 104, 108]",7,0.0583333333333333,0.0028558256172839,2.259191053639641e-05,0.0554775077160493,11.671870562258164,1.2278163580246916e-09,0.0076785714285714,5.5088262156714534e-05,0.0506547619047619,6.824812781658668,9.530239564961785e-07,,,,,
[IDH2-/-SRSF2 IDH1-/-IDH2 IDH1->-SRSF2],"[30, 37, 49, 95, 107]","[21, 30, 37, 49, 56, 89, 95, 107, 109]",5,0.0416666666666666,0.0025244598765432,2.0283507352275757e-05,0.0391422067901234,8.69108065130254,4.4733951721081e-06,0.0094444444444444,6.719714506172838e-05,0.0322222222222222,3.930792126321024,0.0021460820508973,,,,,
