edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
[IDH2->-SRSF2],"[1, 17, 19, 24, 37, 41, 42, 51, 53, 60, 64, 65, 67, 71, 75, 78, 84, 88, 102, 103, 106, 107, 109, 113, 117]","[1, 17, 19, 24, 37, 41, 42, 51, 53, 55, 60, 64, 65, 67, 71, 75, 78, 84, 88, 102, 103, 106, 107, 109, 113, 117]",25,0.2083333333333333,0.0641898148148148,0.0003608501586076,0.1441435185185185,7.588075941243208,2.261709041641002e-13,0.0972222222222222,0.000420524691358,0.1111111111111111,5.418283691828771,7.910492979449992e-09,,,,,
[SRSF2->-NRAS],"[1, 12, 13, 15, 16, 19, 34, 39, 41, 47, 51, 53, 58, 60, 76, 78, 82, 83, 84, 88, 96, 102, 112, 117, 118]","[1, 12, 13, 15, 16, 19, 22, 34, 39, 41, 47, 51, 53, 58, 60, 76, 78, 82, 83, 84, 88, 96, 102, 112, 114, 117, 118]",25,0.2083333333333333,0.0752222222222222,0.0004128595679012,0.1331111111111111,6.551083451544745,1.5937619250681674e-10,0.1023611111111111,0.0004556520061728,0.1059722222222222,4.964498663874961,2.357566522227393e-07,,,,,
[IDH1->-SRSF2],"[12, 13, 14, 15, 16, 32, 33, 36, 39, 47, 49, 55, 58, 76, 80, 81, 82, 83, 93, 96, 100, 111, 112, 118]","[12, 13, 14, 15, 16, 22, 32, 33, 36, 37, 39, 47, 49, 55, 58, 76, 80, 81, 82, 83, 93, 96, 100, 107, 109, 110, 111, 112, 118]",24,0.2,0.0689974962207105,0.0003963857329933,0.1310025037792895,6.57991962787014,8.122292132656641e-10,0.0972420634920634,0.000457809350592,0.1027579365079365,4.802562718665343,1.5970929963722942e-06,,,,,
[SRSF2->-KRAS],"[17, 32, 42, 46, 47, 49, 65, 75, 80, 82, 83, 96, 100, 111, 113, 118]","[17, 32, 42, 43, 46, 47, 49, 65, 75, 80, 82, 83, 96, 100, 111, 113, 118]",16,0.1333333333333333,0.0445578703703703,0.0002458892371827,0.0887754629629629,5.661391467070248,2.2148092587788906e-08,0.0602777777777777,0.0002713348765432,0.0730555555555555,4.43506957923039,2.6249591215157204e-06,,,,,
[IDH1->-NRAS],"[12, 13, 15, 16, 39, 47, 58, 59, 76, 82, 83, 96, 112, 118]","[12, 13, 15, 16, 22, 39, 47, 58, 59, 76, 82, 83, 96, 112, 118]",14,0.1166666666666666,0.0389508219954648,0.0002202138808908,0.0777158446712018,5.237056101311364,6.887704354745372e-07,0.0526984126984127,0.000245700270849,0.0639682539682539,4.080953808172648,3.695546844859182e-05,,,,,
[IDH1->-NRAS IDH1->-SRSF2 SRSF2->-NRAS],"[12, 13, 15, 16, 39, 47, 58, 76, 82, 83, 96, 112, 118]","[12, 13, 15, 16, 22, 39, 47, 58, 76, 82, 83, 96, 112, 118]",13,0.1083333333333333,0.0044543595679012,3.541123969258449e-05,0.1038789737654321,17.456496473560637,1.6454188784817481e-18,0.0134027777777777,9.60985725308642e-05,0.0949305555555555,9.68383886085746,1.6042887900391328e-12,,,,,
[IDH2->-NRAS SRSF2->-NRAS IDH2->-SRSF2],"[1, 19, 41, 51, 53, 60, 78, 84, 88, 102, 117]","[1, 19, 41, 51, 53, 60, 78, 84, 88, 102, 117]",11,0.0916666666666666,0.0051720679012345,4.047430067348727e-05,0.0864945987654321,13.59562920709122,1.1484841449944584e-14,0.0152777777777777,0.0001060956790123,0.0763888888888888,7.416198487095663,2.756361947986699e-09,,,,,
[IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[32, 47, 49, 80, 82, 83, 96, 100, 111, 118]","[32, 47, 49, 80, 82, 83, 96, 100, 111, 118]",10,0.0833333333333333,0.0032997685185185,2.6254169173191968e-05,0.0800335648148148,15.619711992050808,4.897882908950617e-15,0.0085416666666666,6.2475887345679e-05,0.0747916666666666,9.46230613328974,4.837415218716657e-11,,,,,
[IDH1-/-IDH2],"[5, 37, 55, 74, 101, 107, 109]","[5, 37, 55, 74, 101, 107, 109]",7,0.0583333333333333,0.0287037037037037,0.0001187414266117,0.0296296296296296,2.7190994474373587,0.0065030737184372,0.0472222222222222,6.17283950617284e-05,0.0111111111111111,1.4142135623730945,0.1975308641975308,,,,,
[KRAS-/-NRAS],"[47, 82, 83, 89, 96, 118]","[0, 40, 47, 82, 83, 89, 96, 118]",6,0.05,0.0108287037037037,6.526656807270233e-05,0.0391712962962963,4.848669201447923,5e-05,0.0147222222222222,7.353395061728396e-05,0.0352777777777777,4.11393353228753,0.0002777777777777,,,,,
[KRAS-/-NRAS IDH1->-KRAS IDH1->-NRAS SRSF2->-KRAS IDH1->-SRSF2 SRSF2->-NRAS],"[47, 82, 83, 96, 118]","[47, 82, 83, 96, 118]",5,0.0416666666666666,0.0003553124999999,2.935421842447916e-06,0.0413113541666666,24.112051936877684,4.3945312499999986e-11,0.0029166666666666,2.2511574074074073e-05,0.03875,8.167116962910546,1.4467592592592588e-06,,,,,
[IDH2->-KRAS SRSF2->-KRAS IDH2->-SRSF2],"[17, 42, 65, 75, 113]","[17, 42, 65, 75, 113]",5,0.0416666666666666,0.0019675925925925,1.5568290609282123e-05,0.039699074074074,10.061434693482283,1.984580602550424e-07,0.0069444444444444,4.8225308641975306e-05,0.0347222222222222,5.000000000000001,0.0001286008230452,,,,,
[NRAS->-KIT],"[53, 54, 86, 88]","[53, 54, 86, 88]",4,0.0333333333333333,0.0121527777777777,6.42602237654321e-05,0.0211805555555555,2.6422032991276807,0.017578125,0.0166666666666666,6.944444444444444e-05,0.0166666666666666,2.0,0.0625,,,,,
[NRAS->-PPM1D],"[13, 51, 86, 102]","[13, 51, 86, 102]",4,0.0333333333333333,0.0127083333333333,6.549479166666666e-05,0.020625,2.5485348381125887,0.02109375,0.0166666666666666,6.944444444444444e-05,0.0166666666666666,2.0,0.0625,,,,,
[JAK2->-NPM1],"[3, 9, 110, 115]","[3, 9, 110, 115]",4,0.0333333333333333,0.0109187925170068,6.042672450570364e-05,0.0224145408163265,2.8834692184467428,0.0109056122448979,0.0132738095238095,6.5767117031998e-05,0.0200595238095238,2.473524502922847,0.024234693877551,,,,,
[SRSF2->-ETV6],"[32, 76, 110]","[32, 62, 76, 110]",3,0.025,0.012750850340136,6.556800334929891e-05,0.0122491496598639,1.512724920281579,0.1595585172844648,0.0156746031746031,6.893266565885614e-05,0.0093253968253968,1.1231940260270257,0.2687074829931973,,,,,
[IDH1->-ETV6],"[32, 76, 110]","[32, 76, 94, 110]",3,0.025,0.0110229591836734,5.876222797792586e-05,0.0139770408163265,1.8233334799319325,0.1023265306122449,0.0137698412698412,6.303697404887881e-05,0.0112301587301587,1.414452006000949,0.1857142857142857,,,,,
[IDH1-/-SRSF2 IDH1-/-IDH2 IDH2->-SRSF2],"[37, 107, 109]","[37, 55, 107, 109]",3,0.025,0.0012345679012345,9.907026367931718e-06,0.0237654320987654,7.550471202820085,0.0001975760244316,0.0055555555555555,3.8580246913580246e-05,0.0194444444444444,3.1304951684997055,0.0162037037037037,,,,,
[KIT-/-PPM1D],"[8, 87, 95]","[8, 86, 87, 95]",3,0.025,0.0110601851851851,4.561211848422496e-05,0.0139398148148148,2.064034168678038,0.0666666666666666,0.0147222222222222,4.174382716049382e-05,0.0102777777777777,1.5907542474516871,0.1666666666666666,,,,,
[IDH1->-PPM1D],"[8, 13, 33]","[8, 13, 33]",3,0.025,0.0068287037037037,4.0281528635116594e-05,0.0181712962962962,2.8630764080136557,0.0185185185185185,0.0097222222222222,4.8225308641975306e-05,0.0152777777777777,2.2000000000000006,0.0555555555555555,,,,,
[NRAS->-PTPN11],"[19, 22, 84]","[9, 19, 22, 84]",3,0.025,0.0111875,6.147178819444444e-05,0.0138125,1.761709789472855,0.11203125,0.0142261904761904,6.646471088435375e-05,0.0107738095238095,1.321519978701556,0.2080357142857142,,,,,
[SRSF2->-PTPN11],"[19, 22, 84]","[19, 22, 62, 84, 95]",3,0.025,0.0121653911564625,6.676020245470638e-05,0.0128346088435374,1.5708105694594738,0.1442362882653061,0.015515873015873,7.283242000503906e-05,0.0094841269841269,1.1113094053034287,0.2629464285714286,,,,,
[IDH1->-BCOR],"[59, 76, 118]","[59, 76, 118]",3,0.025,0.0070272108843537,4.015345457911055e-05,0.0179727891156462,2.836312120044719,0.0182857142857142,0.0086706349206349,4.386770912068531e-05,0.016329365079365,2.465453530379954,0.0333333333333333,,,,,
[BCOR-/-NRAS],"[59, 89, 118]","[59, 76, 89, 118]",3,0.025,0.0101254724111866,4.7109477132584784e-05,0.0148745275888133,2.167150335950826,0.0565986394557823,0.0132142857142857,4.639235323759133e-05,0.0117857142857142,1.7303450195939083,0.1238095238095238,,,,,
[BCOR-/-NRAS IDH1->-BCOR IDH1->-NRAS],"[59, 118]","[59, 76, 118]",2,0.0166666666666666,0.0014316812439261,1.0891655838789771e-05,0.0152349854227405,4.616311304559533,0.0072769679300291,0.0026984126984126,1.8644494834971023e-05,0.0139682539682539,3.234944337212754,0.0247619047619047,,,,,
[IDH1->-KIT],"[8, 45, 68]","[8, 45, 68]",3,0.025,0.0077546296296296,4.371088391632373e-05,0.0172453703703703,2.608421261446903,0.0277777777777777,0.0111111111111111,5.015432098765432e-05,0.0138888888888888,1.961161351381841,0.0833333333333333,,,,,
[PTPN11->-NPM1],"[3, 9, 18]","[3, 9, 18, 21, 108, 115]",3,0.025,0.0146666666666666,8.420746527777777e-05,0.0103333333333333,1.1260693601468683,0.240970703125,0.0199206349206349,9.630653187200807e-05,0.005079365079365,0.5175848514987128,0.452529761904762,,,,,
[IDH1->-ETV6 IDH1->-SRSF2 SRSF2->-ETV6],"[32, 76]","[32, 76, 110]",2,0.0166666666666666,0.0018191812439261,1.4045110699900884e-05,0.0148474854227405,3.96177971761187,0.0150437317784256,0.0038095238095238,2.682350718065004e-05,0.0128571428571428,2.4824853185498963,0.0621693121693121,,,,,
[IDH1->-MYC],"[28, 49, 59]","[28, 49, 59]",3,0.025,0.0057772108843537,3.650762124577722e-05,0.0192227891156462,3.181446565813825,0.0114285714285714,0.0086706349206349,4.3867709120685307e-05,0.016329365079365,2.4654535303799543,0.0333333333333333,,,,,
[IDH2->-PTPN11 SRSF2->-PTPN11 NRAS->-PTPN11 IDH2->-NRAS SRSF2->-NRAS IDH2->-SRSF2],"[19, 84]","[19, 84]",2,0.0166666666666666,6.510416666666667e-05,5.404154459635417e-07,0.0166015625,22.58317958127243,1.52587890625e-05,0.0006944444444444,5.54591049382716e-06,0.0159722222222222,6.782329983125268,0.0017361111111111,,,,,
[SRSF2->-PPM1D NRAS->-PPM1D SRSF2->-NRAS],"[13, 51, 102]","[13, 51, 102]",3,0.025,0.0017083333333333,1.3249131944444445e-05,0.0232916666666666,6.398922549021603,0.0003125,0.0041666666666666,2.8935185185185183e-05,0.0208333333333333,3.8729833462074175,0.0046296296296296,,,,,
[IDH2->-PPM1D SRSF2->-PPM1D NRAS->-PPM1D IDH2->-NRAS SRSF2->-NRAS IDH2->-SRSF2],"[51, 102]","[51, 102]",2,0.0166666666666666,9.921875e-05,8.213188340928819e-07,0.0165674479166666,18.280990500639877,3.125e-05,0.0006944444444444,5.54591049382716e-06,0.0159722222222222,6.782329983125268,0.0017361111111111,,,,,
[KRAS->-IDH1],"[3, 94]","[3, 32, 47, 49, 80, 82, 83, 94, 96, 100, 111, 118]",2,0.0166666666666666,0.0311828703703703,0.0001760981492198,-0.0145162037037037,-1.0938950526781446,0.9289587531953124,0.0406944444444444,0.0001954668209876,-0.0240277777777777,-1.7186090001197505,0.983705142719787,,,,,
[JAK2->-IDH2],"[72, 115]","[72, 115]",2,0.0166666666666666,0.0046875,2.7940538194444445e-05,0.0119791666666666,2.266257339777874,0.078125,0.00625,3.2310956790123456e-05,0.0104166666666666,1.8325416653445783,0.1388888888888889,,,,,
[FLT3->-SMC3],"[9, 29]","[9, 29, 66]",2,0.0166666666666666,0.0072337962962962,4.235454711076818e-05,0.0094328703703703,1.4494186498015893,0.2013888888888888,0.0099206349206349,4.873708742756361e-05,0.0067460317460317,0.9663147187654478,0.3452380952380952,,,,,
[JAK2->-PHF6],"[52, 72]","[52, 72, 111]",2,0.0166666666666666,0.0069467592592592,4.027455739883401e-05,0.0097199074074074,1.5316048736447283,0.1845138888888888,0.00875,4.5042438271604935e-05,0.0079166666666666,1.1795908992135766,0.2783333333333333,,,,,
[IDH1-/-NPM1 JAK2->-IDH1 JAK2->-NPM1],"[3, 110]","[3, 110]",2,0.0166666666666666,0.0007887269193391,6.261615710007451e-06,0.0158779397473275,6.345282239348869,0.0022390670553935,0.0014682539682539,1.1137881078357268e-05,0.0151984126984126,4.554041091023486,0.0076190476190476,,,,,
[ETV6-/-TET2],"[52, 94]","[52, 62, 94]",2,0.0166666666666666,0.0090204081632653,4.21288352075524e-05,0.0076462585034013,1.1780378667471183,0.2915265306122449,0.0111904761904761,4.183673469387755e-05,0.0054761904761904,0.8466416999071567,0.4285714285714286,,,,,
[SRSF2->-BCOR IDH1->-BCOR IDH1->-SRSF2],"[76, 118]","[76, 118]",2,0.0166666666666666,0.0008666666666666,6.737777777777778e-06,0.0157999999999999,6.086936138709541,0.00192,0.0018055555555555,1.2943672839506171e-05,0.0148611111111111,4.130689185179679,0.0083333333333333,,,,,
[JAK2->-ETV6],"[52, 110]","[52, 110]",2,0.0166666666666666,0.0045646258503401,2.581951964459253e-05,0.0121020408163265,2.381686166768858,0.0620408163265306,0.0054365079365079,2.8314751826656592e-05,0.0112301587301587,2.1104716128832295,0.0904761904761904,,,,,
[KRAS->-JAK2 SRSF2->-JAK2 IDH1->-JAK2 IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[80, 111]","[80, 111]",2,0.0166666666666666,7.113233024691358e-05,5.902213451430268e-07,0.0165955343364197,21.60149378219692,1.808449074074074e-05,0.0004861111111111,3.911072530864197e-06,0.0161805555555555,8.181736601120265,0.0006944444444444,,,,,
[SF3B1->-RUNX1],"[81, 116]","[81, 116]",2,0.0166666666666666,0.0035625,2.324609375e-05,0.0131041666666666,2.717905894904364,0.045,0.0045833333333333,2.7604166666666666e-05,0.0120833333333333,2.2998495985826177,0.075,,,,,
