,edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
0,[IDH2->-SRSF2],"[0, 1, 6, 7, 11, 12, 13, 15, 17, 18, 19, 24, 26, 29, 32, 34, 35, 36, 37, 38, 40, 41, 42, 46, 47, 48, 49, 50, 55, 58, 59, 61, 62, 67, 68, 70, 72, 75, 76, 78, 79, 83, 90, 92, 94, 95, 98, 100, 103, 106, 108, 109, 111, 113, 114, 115, 116, 117, 118, 119]","[0, 1, 6, 7, 11, 12, 13, 15, 17, 18, 19, 21, 24, 26, 29, 32, 34, 35, 36, 37, 38, 40, 41, 42, 46, 47, 48, 49, 50, 55, 56, 58, 59, 61, 62, 67, 68, 70, 72, 75, 76, 78, 79, 83, 87, 89, 90, 92, 94, 95, 98, 100, 103, 106, 107, 108, 109, 111, 113, 114, 115, 116, 117, 118, 119]",60,0.5,0.1550791761148904,0.0008839535286473,0.3449208238851096,11.601247654857396,1.005933651970057e-28,0.2223809523809524,0.0010162950365331,0.2776190476190476,8.708419823782858,1.179935290489693e-19,,,,,
1,[IDH1->-SRSF2],"[2, 3, 8, 9, 10, 14, 16, 20, 21, 23, 25, 27, 28, 30, 31, 33, 39, 44, 45, 51, 52, 53, 54, 56, 60, 63, 64, 65, 66, 71, 73, 77, 80, 81, 82, 84, 85, 86, 87, 88, 89, 91, 93, 96, 97, 99, 102, 105, 107, 110, 112]","[2, 3, 8, 9, 10, 14, 16, 20, 21, 22, 23, 25, 27, 28, 30, 31, 33, 34, 37, 39, 44, 45, 51, 52, 53, 54, 55, 56, 60, 63, 64, 65, 66, 71, 73, 77, 80, 81, 82, 84, 85, 86, 87, 88, 89, 91, 93, 95, 96, 97, 98, 99, 102, 104, 105, 107, 109, 110, 112]",51,0.425,0.1320924036281179,0.0007723008618085,0.2929075963718821,10.539921473951289,9.854474231609538e-23,0.1978571428571428,0.000916866654069,0.2271428571428571,7.501463411355851,2.394475668567039e-14,,,,,
2,[SRSF2->-KRAS],"[0, 3, 7, 9, 11, 13, 17, 19, 20, 21, 25, 38, 40, 41, 42, 45, 47, 48, 51, 53, 60, 61, 62, 63, 65, 72, 75, 78, 79, 80, 82, 83, 84, 90, 96, 100, 110, 111, 112, 114, 117, 118, 119]","[0, 3, 7, 9, 11, 13, 17, 19, 20, 21, 22, 25, 38, 40, 41, 42, 45, 47, 48, 51, 53, 60, 61, 62, 63, 65, 72, 75, 78, 79, 80, 82, 83, 84, 90, 96, 100, 104, 110, 111, 112, 114, 117, 118, 119]",43,0.3583333333333333,0.1262948318216175,0.0006929049642975,0.2320385015117158,8.815018249487608,1.5333121456097093e-18,0.1711507936507936,0.0007630401234567,0.1871825396825397,6.776284755485832,4.515658794553833e-13,,,,,
3,[SRSF2->-NRAS],"[1, 6, 9, 12, 15, 16, 23, 26, 27, 29, 32, 34, 39, 46, 47, 49, 50, 54, 58, 61, 68, 70, 72, 73, 76, 82, 83, 86, 88, 96, 97, 102, 108, 113, 114, 115, 118]","[1, 6, 9, 12, 15, 16, 23, 26, 27, 29, 32, 34, 39, 46, 47, 49, 50, 54, 58, 61, 68, 70, 72, 73, 76, 82, 83, 86, 88, 96, 97, 102, 108, 113, 114, 115, 118]",37,0.3083333333333333,0.1037291666666666,0.0005685658275462,0.2046041666666667,8.580727234615253,2.1663658521396836e-18,0.1414484126984127,0.000626881377551,0.1668849206349206,6.665372298247376,1.9103755309873753e-13,,,,,
4,[IDH2->-KRAS SRSF2->-KRAS IDH2->-SRSF2],"[0, 7, 11, 13, 17, 19, 38, 40, 41, 42, 47, 48, 61, 62, 72, 75, 78, 79, 83, 90, 100, 111, 114, 117, 118, 119]","[0, 7, 11, 13, 17, 19, 21, 38, 40, 41, 42, 47, 48, 61, 62, 72, 75, 78, 79, 83, 90, 100, 111, 114, 117, 118, 119]",26,0.2166666666666666,0.0098133961190296,7.776313224203807e-05,0.206853270547637,23.457164810884887,2.2226242884694993e-35,0.0303174603174603,0.0002149331144494,0.1863492063492063,12.710887693805866,8.462232429860382e-23,,,,,
5,[IDH2->-NRAS SRSF2->-NRAS IDH2->-SRSF2],"[1, 6, 12, 15, 26, 29, 32, 34, 46, 47, 49, 50, 58, 61, 68, 70, 72, 76, 83, 108, 113, 114, 115, 118]","[1, 6, 12, 15, 26, 29, 32, 34, 46, 47, 49, 50, 58, 61, 68, 70, 72, 76, 83, 108, 113, 114, 115, 118]",24,0.2,0.0088063271604938,6.952998928624161e-05,0.1911936728395062,22.929122516531898,2.564166776054299e-34,0.0256944444444444,0.0001823591820987,0.1743055555555555,12.907656861285924,2.967785620433214e-23,,,,,
6,[IDH1-/-IDH2],"[4, 5, 21, 34, 37, 43, 55, 56, 57, 69, 74, 87, 89, 95, 98, 101, 107, 109]","[4, 5, 21, 34, 37, 43, 55, 56, 57, 69, 74, 87, 89, 95, 98, 101, 107, 109]",18,0.15,0.0719398148148148,0.0003057876586076,0.0780601851851851,4.463952867270188,1.5053411385271363e-06,0.1174999999999999,0.0001690586419753,0.0325,2.499566370425941,0.0073159579332418,,,,,
7,[IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[3, 9, 20, 21, 25, 45, 51, 53, 60, 63, 65, 80, 82, 84, 96, 110, 112]","[3, 9, 20, 21, 22, 25, 45, 51, 53, 60, 63, 65, 80, 82, 84, 96, 104, 110, 112]",17,0.1416666666666666,0.007241982169852,5.714627131786356e-05,0.1344246844968146,17.782183044786276,6.079624572420012e-22,0.0194047619047619,0.0001384993464978,0.1222619047619047,10.388845687056932,8.112444282404277e-15,,,,,
8,[IDH1->-NRAS SRSF2->-NRAS IDH1->-SRSF2],"[9, 16, 23, 27, 39, 54, 73, 82, 86, 88, 96, 97, 102]","[9, 16, 23, 27, 34, 39, 54, 73, 82, 86, 88, 96, 97, 102]",13,0.1083333333333333,0.0053348765432098,4.214631551199798e-05,0.1029984567901234,15.865395789171709,2.116526860310797e-17,0.016220238095238,0.0001144391495023,0.0921130952380952,8.610612894900965,3.725737256083211e-11,,,,,
9,[KRAS-/-NRAS SRSF2->-NRAS SRSF2->-KRAS],"[9, 47, 61, 72, 82, 83, 96, 114, 118]","[9, 47, 61, 72, 82, 83, 96, 114, 118]",9,0.075,0.0052583333333333,4.062739583333334e-05,0.0697416666666666,10.94165026616117,3.5156250000000005e-11,0.0121825396825396,8.445609725371629e-05,0.0628174603174603,6.835414726745072,6.532105297537393e-08,,,,,
10,[KRAS-/-NRAS IDH2->-NRAS IDH2->-KRAS IDH2->-SRSF2 SRSF2->-KRAS SRSF2->-NRAS],"[47, 61, 72, 83, 114, 118]","[47, 61, 72, 83, 114, 118]",6,0.05,0.0004086458333333,3.3770218424479164e-06,0.0495913541666666,26.98603210470728,2.8124999999999994e-13,0.0031944444444444,2.4749228395061727e-05,0.0468055555555555,9.408417318860282,4.8225308641975286e-08,,,,,
11,[KRAS-/-NRAS IDH1->-NRAS IDH1->-KRAS IDH1->-SRSF2 SRSF2->-KRAS SRSF2->-NRAS],"[9, 82, 96]","[9, 82, 96]",3,0.025,0.0001627604166666,1.346800062391493e-06,0.0248372395833333,21.40187201824013,2.384185791015625e-07,0.0014682539682539,1.1264644746787603e-05,0.023531746031746,7.011249186373382,6.613756613756613e-05,,,,,
12,[SRSF2->-GATA2],"[3, 17, 23, 53, 111, 118, 119]","[3, 17, 23, 53, 111, 118, 119]",7,0.0583333333333333,0.0207175925925925,0.0001108496442043,0.0376157407407407,3.572748674356617,0.00069103125,0.0265277777777777,0.0001193094135802,0.0318055555555555,2.911827413223136,0.0038390624999999,,,,,
13,[IDH1-/-SRSF2 IDH1-/-IDH2 IDH2->-SRSF2],"[34, 37, 55, 95, 98, 109]","[21, 34, 37, 55, 56, 87, 89, 95, 98, 107, 109]",6,0.05,0.0035354938271604,2.8311525744574944e-05,0.0464645061728395,8.732522000546249,1.263360015050963e-06,0.0131944444444444,9.33159722222222e-05,0.0368055555555555,3.810091319854824,0.002009998738799,,,,,
14,[IDH2-/-SRSF2 IDH1-/-IDH2 IDH1->-SRSF2],"[21, 56, 87, 89, 107]","[21, 34, 37, 55, 56, 87, 89, 95, 98, 107, 109]",5,0.0416666666666666,0.0035354938271604,2.8311525744574944e-05,0.0381311728395061,7.16635843473703,3.2059081712927006e-05,0.0131944444444444,9.33159722222222e-05,0.0284722222222222,2.9474291342273164,0.0129284286247074,,,,,
15,[SRSF2->-JAK2],"[49, 62, 104, 108, 111]","[30, 49, 59, 62, 66, 81, 104, 108, 111]",5,0.0416666666666666,0.0213662131519274,0.0001240043259724,0.0203004535147392,1.8230027432410525,0.078274907150827,0.0268253968253968,0.0001391731229528,0.0148412698412698,1.2580368864941909,0.1810702003023431,,,,,
16,[IDH2->-SETBP1],"[1, 11, 59, 108, 114]","[1, 11, 59, 108, 114]",5,0.0416666666666666,0.0140272108843537,7.4597899023555e-05,0.0276394557823129,3.200119450575978,0.0033436734693877,0.0174206349206349,7.945798689846309e-05,0.0242460317460317,2.720018704696569,0.0095238095238095,,,,,
17,[IDH2->-JAK2],"[49, 59, 62, 108, 111]","[49, 59, 62, 108, 111]",5,0.0416666666666666,0.0130976946334089,7.23140824882065e-05,0.0285689720332577,3.3595659718715156,0.0024256559766763,0.0158531746031746,7.79269809775762e-05,0.025813492063492,2.9241714627916675,0.0061904761904761,,,,,
18,[IDH2->-JAK2 SRSF2->-JAK2 IDH2->-SRSF2],"[49, 62, 108, 111]","[49, 59, 62, 108, 111]",4,0.0333333333333333,0.0020179669222186,1.5761239068842394e-05,0.0313153664111147,7.887916767818711,1.4028621861072626e-05,0.0037996031746031,2.784224222096246e-05,0.0295337301587301,5.597140372195859,0.0001690686151003,,,,,
19,[KRAS->-GATA2 SRSF2->-GATA2 SRSF2->-KRAS],"[3, 17, 53, 111, 119]","[3, 17, 53, 111, 118, 119]",5,0.0416666666666666,0.0026765432098765,2.1034890879820153e-05,0.0389901234567901,8.501283096403535,2.1409629629629626e-06,0.0060416666666666,4.361014660493828e-05,0.035625,5.394623000270761,0.0001093074845679,,,,,
20,[SRSF2->-TET2],"[1, 19, 84, 86, 97]","[1, 19, 59, 84, 86, 94, 97]",5,0.0416666666666666,0.0185272108843537,0.0001005909545791,0.0231394557823129,2.307138549576839,0.0326156728316326,0.0240873015873015,0.0001086246535651,0.017579365079365,1.6867044210026954,0.0982142857142857,,,,,
21,[SRSF2->-BCOR],"[62, 104, 110, 113]","[33, 62, 81, 94, 104, 110, 113]",4,0.0333333333333333,0.0169360355253212,9.69040801668572e-05,0.016397297808012,1.6657171325650089,0.1096149619140172,0.0213690476190476,0.0001084967088687,0.0119642857142857,1.1486256053878552,0.2231150793650793,,,,,
22,[IDH1->-BCOR],"[33, 81, 104, 110]","[33, 81, 104, 110]",4,0.0333333333333333,0.0094164777021919,5.515559646215083e-05,0.0239168556311413,3.220396079564902,0.0057904761904761,0.0119642857142857,6.301768392542202e-05,0.0213690476190476,2.6918691670810375,0.0158333333333333,,,,,
23,[SRSF2->-DNMT3A],"[9, 12, 47, 50]","[9, 12, 47, 50]",4,0.0333333333333333,0.0111875,6.147178819444444e-05,0.0221458333333333,2.824581457329781,0.0123046875,0.0142261904761904,6.646471088435375e-05,0.0191071428571428,2.343690127973478,0.03125,,,,,
24,[IDH1->-SF3B1],"[8, 63, 87, 112]","[8, 63, 87, 112]",4,0.0333333333333333,0.0083935185185185,5.0632951817558295e-05,0.0249398148148148,3.504907824948801,0.0033333333333333,0.0113888888888888,5.933641975308642e-05,0.0219444444444444,2.848812861599745,0.0111111111111111,,,,,
25,[SRSF2->-SETBP1 IDH2->-SETBP1 IDH2->-SRSF2],"[1, 11, 108, 114]","[1, 11, 59, 108, 114]",4,0.0333333333333333,0.0023819241982507,1.8402562802158207e-05,0.0309514091350826,7.215082009419235,2.7465889212827993e-05,0.0049404761904761,3.489504598135551e-05,0.0283928571428571,4.806480778211459,0.0004813345091122,,,,,
26,[IDH2->-TET2],"[1, 19, 59, 94]","[1, 19, 59, 94]",4,0.0333333333333333,0.0091522108843537,5.176282957911055e-05,0.0241811224489795,3.360991792191405,0.0039183673469387,0.0115873015873015,5.654132023179643e-05,0.0217460317460317,2.8919917200310836,0.0095238095238095,,,,,
