,edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
0,[IDH1->-SRSF2],"[1, 6, 9, 10, 11, 12, 14, 19, 20, 40, 49, 63, 65, 75, 76, 79, 80, 83, 84, 86, 90, 98, 106, 108]","[1, 6, 9, 10, 11, 12, 14, 19, 20, 21, 40, 49, 63, 65, 75, 76, 79, 80, 83, 84, 86, 90, 98, 106, 108]",24,0.2,0.0685023148148148,0.0003743755411951,0.1314976851851852,6.796172194242593,2.1503074094653134e-11,0.0961706349206349,0.0004185094639707,0.103829365079365,5.075368227527073,7.048485771058099e-08,,,,,
1,[IDH2->-SRSF2],"[0, 13, 21, 26, 41, 47, 52, 62, 77, 85, 97, 100, 111, 112, 116, 118]","[0, 13, 21, 22, 26, 41, 47, 52, 62, 77, 85, 97, 100, 111, 112, 116, 118]",16,0.1333333333333333,0.0411399281934996,0.0002379957938041,0.0921934051398337,5.9760636578534045,2.064195421006945e-08,0.0578769841269841,0.0002729288706223,0.0754563492063492,4.567421058515532,3.7858751085069432e-06,,,,,
2,[SRSF2->-KRAS],"[1, 9, 20, 21, 40, 65, 75, 86, 111, 112, 118]","[1, 9, 20, 21, 40, 65, 75, 86, 111, 112, 118]",11,0.0916666666666666,0.0295092592592592,0.0001640565307784,0.0621574074074074,4.852841757133753,3.0856662326388893e-06,0.0393650793650793,0.0001814145565633,0.0523015873015873,3.8831020455441454,7.052951388888887e-05,,,,,
3,[IDH1->-KRAS],"[1, 9, 20, 40, 65, 75, 78, 86]","[1, 9, 20, 21, 40, 65, 75, 78, 86]",8,0.0666666666666666,0.0248611111111111,0.0001364462770061,0.0418055555555555,3.578929587049889,0.0008287217881944,0.0342261904761904,0.0001504924886621,0.0324404761904761,2.6444161967771853,0.0089285714285714,,,,,
4,[IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[1, 9, 20, 40, 65, 75, 86]","[1, 9, 20, 21, 40, 65, 75, 86]",7,0.0583333333333333,0.0031550925925925,2.485013739747656e-05,0.0551782407407407,11.068874222413545,2.3702559344913756e-09,0.0092757936507936,6.524933468757873e-05,0.0490575396825396,6.073201910007806,4.273936083349662e-06,,,,,
5,[IDH1->-DNMT3A],"[15, 18, 30, 49, 59, 61, 83]","[15, 18, 30, 34, 49, 59, 61, 83]",7,0.0583333333333333,0.0174091553287981,0.00010537939015,0.0409241780045351,3.9865950627203217,0.0004434598546449,0.0246428571428571,0.0001234394683799,0.0336904761904761,3.0323555936327913,0.0040767609126984,,,,,
6,[IDH2->-TET2],"[26, 53, 58, 82, 87, 118]","[26, 53, 58, 82, 87, 118]",6,0.05,0.0149513888888888,8.539327739197532e-05,0.0350486111111111,3.792791522503132,0.0005833333333333,0.0205555555555555,9.587191358024693e-05,0.0294444444444444,3.0071678287220025,0.0036458333333333,,,,,
7,[SRSF2->-NRAS],"[0, 9, 41, 97, 108]","[0, 9, 22, 41, 97, 108]",5,0.0416666666666666,0.0169513888888888,9.272661072530864e-05,0.0247152777777777,2.5666302167524107,0.0188680555555555,0.0225595238095238,0.0001011869331065,0.0191071428571428,1.8994747910803256,0.0676339285714285,,,,,
8,[BCOR->-JAK2],"[9, 73, 89, 110]","[9, 73, 89, 110]",4,0.0333333333333333,0.0095391628873771,5.369670050021667e-05,0.0237941704459561,3.2471082570917504,0.0044879062736205,0.0123015873015873,6.015369110607206e-05,0.021031746031746,2.7117159035122493,0.0134637188208616,,,,,
9,[EZH2->-IDH1],"[39, 70, 80, 103]","[11, 39, 59, 70, 80, 95, 103, 117]",4,0.0333333333333333,0.0187563775510204,0.000105815636292,0.0145769557823129,1.417071985738921,0.1547385794595616,0.027281746031746,0.0001201794375157,0.0060515873015873,0.5520192457944367,0.4280753968253969,,,,,
10,[IDH2->-KRAS SRSF2->-KRAS IDH2->-SRSF2],"[21, 111, 112, 118]","[21, 111, 112, 118]",4,0.0333333333333333,0.0009619598765432,7.690878293014595e-06,0.0323713734567901,11.672749262222297,3.526475694444445e-07,0.0020138888888888,1.5552662037037034e-05,0.0313194444444444,7.941667175057127,9.403935185185182e-06,,,,,
11,[ASXL1->-RUNX1],"[8, 30, 35, 110]","[8, 30, 35, 43, 110]",4,0.0333333333333333,0.0087289777021919,5.208919021215083e-05,0.0246043556311413,3.409087849140462,0.0040391156462585,0.0114087301587301,6.108867157974301e-05,0.0219246031746031,2.805119718092955,0.0125661375661375,,,,,
12,[IDH1->-BCOR],"[9, 27, 105, 108]","[9, 27, 89, 105, 108]",4,0.0333333333333333,0.0114930555555555,6.587992433984911e-05,0.0218402777777777,2.6908011946128028,0.0187242798353909,0.0154761904761904,7.574326026706977e-05,0.0178571428571428,2.0518233866439894,0.058531746031746,,,,,
13,[IDH2->-SMC3],"[22, 53, 112, 114]","[22, 47, 53, 97, 112, 114]",4,0.0333333333333333,0.0156666666666666,8.868402777777778e-05,0.0176666666666666,1.875996009422131,0.0802175,0.0202777777777777,9.84182098765432e-05,0.0130555555555555,1.3160052640315845,0.1841249999999999,,,,,
