,edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
0,[IDH2->-SRSF2],"[2, 3, 6, 8, 10, 12, 14, 16, 17, 18, 23, 25, 27, 29, 30, 31, 32, 34, 35, 36, 38, 40, 41, 46, 48, 49, 52, 58, 59, 63, 64, 65, 66, 67, 68, 70, 71, 72, 73, 76, 78, 86, 87, 88, 89, 90, 92, 94, 98, 100, 103, 105, 109, 111, 112, 113, 115, 117, 118]","[2, 3, 6, 8, 10, 12, 14, 16, 17, 18, 21, 22, 23, 25, 27, 29, 30, 31, 32, 34, 35, 36, 37, 38, 40, 41, 46, 48, 49, 52, 55, 56, 58, 59, 63, 64, 65, 66, 67, 68, 70, 71, 72, 73, 76, 78, 86, 87, 88, 89, 90, 92, 94, 95, 98, 100, 103, 105, 107, 109, 111, 112, 113, 115, 117, 118]",59,0.4916666666666666,0.1495387849584278,0.0008711628799477,0.3421278817082388,11.591477257783556,1.3848226847927827e-27,0.2220039682539682,0.0010241146227009,0.2696626984126984,8.426487723953988,5.0850848634615444e-18,,,,,
1,[IDH1->-SRSF2],"[0, 1, 7, 9, 11, 13, 15, 19, 20, 21, 24, 26, 28, 33, 37, 39, 42, 44, 45, 47, 50, 51, 53, 54, 55, 56, 60, 61, 62, 75, 77, 79, 80, 81, 82, 83, 84, 85, 91, 93, 95, 96, 97, 99, 102, 106, 107, 108, 110, 114, 116, 119]","[0, 1, 7, 9, 11, 13, 15, 19, 20, 21, 24, 26, 28, 33, 34, 37, 39, 42, 44, 45, 47, 50, 51, 53, 54, 55, 56, 60, 61, 62, 75, 77, 79, 80, 81, 82, 83, 84, 85, 87, 89, 91, 93, 95, 96, 97, 98, 99, 102, 104, 106, 107, 108, 109, 110, 114, 116, 119]",52,0.4333333333333333,0.1376327947845805,0.000785091510508,0.2957005385487529,10.553389687201422,1.1039226290172353e-23,0.1982341269841269,0.0009090470679012,0.2350992063492063,7.797546581518725,9.351991573117857e-16,,,,,
2,[SRSF2->-KRAS],"[1, 3, 7, 9, 11, 12, 13, 15, 16, 17, 19, 20, 25, 26, 27, 29, 34, 38, 40, 41, 42, 46, 47, 49, 51, 60, 61, 62, 65, 68, 70, 72, 75, 78, 79, 82, 83, 88, 90, 96, 97, 100, 108, 110, 113, 114, 115, 118, 119]","[1, 3, 7, 9, 11, 12, 13, 15, 16, 17, 19, 20, 25, 26, 27, 29, 34, 38, 40, 41, 42, 46, 47, 49, 51, 60, 61, 62, 65, 68, 70, 72, 75, 78, 79, 82, 83, 88, 90, 96, 97, 100, 108, 110, 113, 114, 115, 118, 119]",49,0.4083333333333333,0.1383827947845805,0.0007571012305869,0.2699505385487528,9.810863247619515,6.428719990210423e-24,0.1896230158730158,0.0008343557098765,0.2187103174603174,7.571704383553738,2.9297552038719416e-17,,,,,
3,[SRSF2->-NRAS],"[0, 6, 9, 21, 23, 32, 39, 45, 47, 48, 50, 53, 54, 58, 61, 63, 72, 73, 76, 80, 82, 83, 84, 86, 96, 102, 111, 112, 114, 117, 118]","[0, 6, 9, 21, 22, 23, 32, 39, 45, 47, 48, 50, 53, 54, 58, 61, 63, 72, 73, 76, 80, 82, 83, 84, 86, 96, 102, 104, 111, 112, 114, 117, 118]",31,0.2583333333333333,0.0916412037037037,0.0005043695612568,0.1666921296296296,7.422336857400189,2.908838787729629e-13,0.1229761904761904,0.0005555657911312,0.1353571428571428,5.7426643144951415,1.7406637364637334e-09,,,,,
4,[IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[1, 7, 9, 11, 13, 15, 19, 20, 26, 42, 47, 51, 60, 61, 62, 75, 79, 82, 83, 96, 97, 108, 110, 114, 119]","[1, 7, 9, 11, 13, 15, 19, 20, 26, 34, 42, 47, 51, 60, 61, 62, 75, 79, 82, 83, 96, 97, 108, 110, 114, 119]",25,0.2083333333333333,0.0104933412518446,8.259361193550654e-05,0.1978399920814887,21.769119156706704,5.1826987701263764e-33,0.0285416666666666,0.0002030804161942,0.1797916666666666,12.61640250432142,4.0263246665084313e-22,,,,,
5,[IDH2->-KRAS SRSF2->-KRAS IDH2->-SRSF2],"[3, 12, 16, 17, 25, 27, 29, 34, 38, 40, 41, 46, 49, 65, 68, 70, 72, 78, 88, 90, 100, 113, 115, 118]","[3, 12, 16, 17, 25, 27, 29, 34, 38, 40, 41, 46, 49, 65, 68, 70, 72, 78, 88, 90, 100, 113, 115, 118]",24,0.2,0.0082828703703703,6.582258301004514e-05,0.1917171296296296,23.630529746981377,1.303029520557159e-34,0.0283333333333333,0.0001992380401234,0.1716666666666667,12.161855633058916,5.5398664914753335e-22,,,,,
6,[IDH1-/-IDH2],"[4, 5, 21, 34, 37, 43, 55, 56, 57, 69, 74, 87, 89, 95, 98, 101, 107, 109]","[4, 5, 21, 34, 37, 43, 55, 56, 57, 69, 74, 87, 89, 95, 98, 101, 107, 109]",18,0.15,0.0719398148148148,0.0003057876586076,0.0780601851851851,4.463952867270188,1.5053411385271363e-06,0.1174999999999999,0.0001690586419753,0.0325,2.499566370425941,0.0073159579332418,,,,,
7,[IDH1->-NRAS SRSF2->-NRAS IDH1->-SRSF2],"[0, 9, 21, 39, 45, 47, 50, 53, 54, 61, 80, 82, 83, 84, 96, 102, 114]","[0, 9, 21, 39, 45, 47, 50, 53, 54, 61, 80, 82, 83, 84, 96, 102, 104, 114]",17,0.1416666666666666,0.0064925925925925,5.138645684192101e-05,0.135174074074074,18.85684653444215,2.982784978722601e-23,0.0177480158730158,0.000127305661848,0.1239186507936507,10.98279346691287,5.192437721509955e-16,,,,,
8,[IDH2->-NRAS SRSF2->-NRAS IDH2->-SRSF2],"[6, 23, 32, 48, 58, 63, 72, 73, 76, 86, 111, 112, 117, 118]","[6, 21, 22, 23, 32, 48, 58, 63, 72, 73, 76, 86, 111, 112, 117, 118]",14,0.1166666666666666,0.0059277777777777,4.678305657066853e-05,0.1107388888888888,16.19033612410077,3.4555069415763642e-18,0.0170138888888888,0.0001206066743827,0.0996527777777777,9.074103692992535,6.988655625536803e-12,,,,,
9,[KRAS-/-NRAS SRSF2->-NRAS SRSF2->-KRAS],"[9, 47, 61, 72, 82, 83, 96, 114, 118]","[9, 47, 61, 72, 82, 83, 96, 114, 118]",9,0.075,0.0052583333333333,4.062739583333334e-05,0.0697416666666666,10.94165026616117,3.5156250000000005e-11,0.0121825396825396,8.445609725371629e-05,0.0628174603174603,6.835414726745072,6.532105297537393e-08,,,,,
