,edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
0,[IDH1->-SRSF2],"[0, 1, 2, 3, 6, 8, 11, 12, 14, 15, 18, 23, 24, 26, 27, 28, 30, 31, 33, 37, 39, 40, 44, 46, 48, 49, 52, 53, 55, 56, 58, 59, 60, 63, 65, 67, 68, 70, 71, 72, 73, 75, 76, 78, 81, 83, 86, 88, 89, 90, 95, 98, 99, 100, 103, 106, 107, 110, 111, 113, 115, 118, 119]","[0, 1, 2, 3, 6, 8, 11, 12, 14, 15, 18, 21, 23, 24, 26, 27, 28, 30, 31, 33, 34, 37, 39, 40, 44, 46, 48, 49, 52, 53, 55, 56, 58, 59, 60, 63, 65, 67, 68, 70, 71, 72, 73, 75, 76, 78, 81, 83, 86, 87, 88, 89, 90, 95, 98, 99, 100, 103, 104, 106, 107, 109, 110, 111, 113, 115, 118, 119]",63,0.525,0.1591682256235827,0.0009163772255525,0.3658317743764172,12.084933915007747,9.370807432463188e-31,0.2345238095238095,0.0010696940350214,0.2904761904761904,8.881386155769134,1.669349135288548e-20,,,,,
1,[IDH2->-SRSF2],"[7, 9, 10, 13, 16, 17, 19, 20, 21, 25, 29, 32, 34, 35, 36, 38, 41, 42, 45, 47, 50, 51, 54, 61, 62, 64, 66, 77, 79, 80, 82, 84, 85, 87, 91, 92, 93, 94, 96, 97, 102, 105, 108, 109, 112, 114, 116, 117]","[7, 9, 10, 13, 16, 17, 19, 20, 21, 22, 25, 29, 32, 34, 35, 36, 37, 38, 41, 42, 45, 47, 50, 51, 54, 55, 56, 61, 62, 64, 66, 77, 79, 80, 82, 84, 85, 87, 89, 91, 92, 93, 94, 95, 96, 97, 98, 102, 105, 107, 108, 109, 112, 114, 116, 117]",48,0.4,0.1280033541194255,0.0007398771649032,0.2719966458805745,9.999625530827432,8.34717377086422e-21,0.1857142857142857,0.0008634676555807,0.2142857142857143,7.292394955985668,1.523725955821059e-13,,,,,
2,[SRSF2->-NRAS],"[6, 7, 9, 11, 13, 15, 17, 19, 20, 21, 23, 25, 34, 38, 39, 42, 45, 47, 49, 53, 54, 58, 60, 61, 62, 63, 65, 72, 79, 82, 83, 88, 96, 100, 108, 113, 114, 117, 118, 119]","[6, 7, 9, 11, 13, 15, 17, 19, 20, 21, 23, 25, 34, 38, 39, 42, 45, 47, 49, 53, 54, 58, 60, 61, 62, 63, 65, 72, 79, 82, 83, 88, 96, 100, 108, 113, 114, 117, 118, 119]",40,0.3333333333333333,0.1112834467120181,0.0006120704358652,0.2220498866213152,8.975318197907896,5.595524044110788e-20,0.1522420634920634,0.0006760255259511,0.1810912698412698,6.96491734266617,1.3816108750890842e-14,,,,,
3,[SRSF2->-KRAS],"[0, 1, 3, 9, 12, 16, 26, 27, 29, 32, 40, 41, 46, 47, 48, 50, 51, 61, 68, 70, 72, 73, 75, 76, 78, 80, 82, 83, 84, 86, 90, 96, 97, 102, 110, 111, 112, 114, 115, 118]","[0, 1, 3, 9, 12, 16, 22, 26, 27, 29, 32, 40, 41, 46, 47, 48, 50, 51, 61, 68, 70, 72, 73, 75, 76, 78, 80, 82, 83, 84, 86, 90, 96, 97, 102, 104, 110, 111, 112, 114, 115, 118]",40,0.3333333333333333,0.118740551776266,0.0006494003559786,0.2145927815570672,8.420906552116222,5.002868710851718e-17,0.1603571428571428,0.0007138959750566,0.1729761904761904,6.473942853951685,5.2814066126033046e-12,,,,,
4,[IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[0, 1, 3, 12, 26, 27, 40, 46, 48, 68, 70, 72, 73, 75, 76, 78, 83, 86, 90, 110, 111, 115, 118]","[0, 1, 3, 12, 26, 27, 40, 46, 48, 68, 70, 72, 73, 75, 76, 78, 83, 86, 90, 104, 110, 111, 115, 118]",23,0.1916666666666666,0.0093662105649137,7.384825773916461e-05,0.1823004561017528,21.213758885624937,1.0495836994268807e-30,0.0276984126984126,0.0001956988929831,0.1639682539682539,11.721024873627668,7.498424107361532e-20,,,,,
5,[IDH2->-NRAS SRSF2->-NRAS IDH2->-SRSF2],"[7, 9, 13, 17, 19, 20, 21, 25, 34, 38, 42, 45, 47, 54, 61, 62, 79, 82, 96, 108, 114, 117]","[7, 9, 13, 17, 19, 20, 21, 25, 34, 38, 42, 45, 47, 54, 61, 62, 79, 82, 96, 108, 114, 117]",22,0.1833333333333333,0.0079314516745851,6.280108261581398e-05,0.1754018816587481,22.133529959343207,1.568465304394007e-31,0.0234126984126984,0.0001665684445074,0.1599206349206349,12.391050880674465,2.3984553177378636e-21,,,,,
6,[IDH1-/-IDH2],"[4, 5, 21, 34, 37, 43, 55, 56, 57, 69, 74, 87, 89, 95, 98, 101, 107, 109]","[4, 5, 21, 34, 37, 43, 55, 56, 57, 69, 74, 87, 89, 95, 98, 101, 107, 109]",18,0.15,0.0719398148148148,0.0003057876586076,0.0780601851851851,4.463952867270188,1.5053411385271363e-06,0.1174999999999999,0.0001690586419753,0.0325,2.499566370425941,0.0073159579332418,,,,,
7,[IDH1->-NRAS SRSF2->-NRAS IDH1->-SRSF2],"[6, 11, 15, 23, 39, 49, 53, 58, 60, 63, 65, 72, 83, 88, 100, 113, 118, 119]","[6, 11, 15, 21, 23, 34, 39, 49, 53, 58, 60, 63, 65, 72, 83, 88, 100, 113, 118, 119]",18,0.15,0.0071459104938271,5.6583222793186064e-05,0.1428540895061728,18.99104389614845,1.0418828839578325e-23,0.0220833333333333,0.000156317515432,0.1279166666666666,10.231123144222744,5.068280766213403e-15,,,,,
8,[IDH2->-KRAS SRSF2->-KRAS IDH2->-SRSF2],"[9, 16, 29, 32, 41, 47, 50, 51, 61, 80, 82, 84, 96, 97, 102, 112, 114]","[9, 16, 22, 29, 32, 41, 47, 50, 51, 61, 80, 82, 84, 96, 97, 102, 112, 114]",17,0.1416666666666666,0.0067530092592592,5.335314520997656e-05,0.1349136574074074,18.470383066512245,5.765955208084889e-23,0.0184424603174603,0.0001316459396258,0.1232242063492063,10.739703592841224,1.0028822570687797e-15,,,,,
9,[KRAS-/-NRAS SRSF2->-KRAS SRSF2->-NRAS],"[9, 47, 61, 72, 82, 83, 96, 114, 118]","[9, 47, 61, 72, 82, 83, 96, 114, 118]",9,0.075,0.0052583333333333,4.062739583333334e-05,0.0697416666666666,10.94165026616117,3.5156250000000005e-11,0.0121825396825396,8.445609725371629e-05,0.0628174603174603,6.835414726745072,6.532105297537393e-08,,,,,
