,edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
0,[IDH1->-SRSF2],"[1, 3, 9, 11, 27, 31, 33, 34, 42, 44, 45, 49, 52, 59, 62, 63, 65, 76, 80, 81, 83, 84, 96, 97, 98, 99, 102, 105, 106, 108, 113, 115, 116, 119]","[1, 3, 9, 11, 21, 27, 31, 33, 34, 42, 44, 45, 49, 52, 59, 62, 63, 65, 76, 80, 81, 83, 84, 89, 96, 97, 98, 99, 102, 105, 106, 108, 113, 115, 116, 119]",34,0.2833333333333333,0.0883106575963718,0.00050023624684,0.1950226757369614,8.719619462765017,5.449069123940137e-17,0.1220238095238095,0.0005704333585285,0.1613095238095238,6.753945498541275,2.6665475186741552e-12,,,,,
1,[IDH2->-SRSF2],"[6, 12, 13, 15, 21, 23, 25, 29, 32, 35, 40, 48, 58, 82, 86, 89, 91, 110, 111, 118]","[6, 12, 13, 15, 21, 23, 25, 29, 32, 35, 40, 48, 58, 82, 86, 89, 91, 104, 110, 111, 118]",20,0.1666666666666666,0.0550623110355253,0.0003067146510317,0.1116043556311413,6.372559270420924,6.819015772885116e-10,0.0764087301587301,0.0003441133629377,0.0902579365079365,4.865580154702673,4.151838797110098e-07,,,,,
2,[IDH1-/-IDH2],"[5, 21, 30, 47, 57, 74, 87, 89, 94, 101, 109, 114]","[5, 21, 30, 47, 57, 74, 87, 89, 94, 101, 109, 114]",12,0.1,0.0420046296296296,0.0001877725265775,0.0579953703703703,4.232308350499885,1.365333333333333e-05,0.0655555555555555,0.0001226851851851,0.0344444444444444,3.109733147968219,0.0015999999999999,,,,,
3,[SRSF2->-NRAS],"[3, 12, 32, 48, 58, 65, 96, 97, 102, 119]","[3, 12, 32, 48, 58, 65, 96, 97, 102, 104, 119]",10,0.0833333333333333,0.0323263888888888,0.0001735547357253,0.0510069444444444,3.871783580447478,0.0002142228515625,0.0430555555555555,0.0001885802469135,0.0402777777777777,2.933036053477413,0.0031611328125,,,,,
4,[SRSF2->-KRAS],"[1, 9, 62, 63, 86, 108, 110, 111]","[1, 9, 62, 63, 86, 108, 110, 111]",8,0.0666666666666666,0.0248226095993953,0.0001294519357481,0.0418440570672713,3.677727195379521,0.0003616657122032,0.0305952380952381,0.0001366512345679,0.0360714285714285,3.0857203355591247,0.0018753036929057,,,,,
5,[IDH1->-PPM1D],"[3, 9, 59, 80, 81, 119]","[3, 9, 21, 59, 66, 80, 81, 84, 115, 119]",6,0.05,0.0237123960695389,0.0001372282466744,0.026287603930461,2.244033032241257,0.0344473278061224,0.0305357142857142,0.0001542174508692,0.0194642857142857,1.5673706527619928,0.110031533446712,,,,,
6,[IDH1->-NRAS SRSF2->-NRAS IDH1->-SRSF2],"[3, 65, 96, 97, 102, 119]","[3, 65, 96, 97, 102, 119]",6,0.05,0.0026898919753086,2.110142239059404e-05,0.0473101080246913,10.299071524650303,1.8148148148148153e-08,0.0068055555555555,4.855324074074074e-05,0.0431944444444444,6.1989592472371875,5.25120027434842e-06,,,,,
7,[IDH2->-GATA2],"[10, 18, 23, 39, 46, 82]","[10, 18, 23, 39, 46, 47, 82]",6,0.05,0.0181319444444444,0.0001029455536265,0.0318680555555555,3.14088307157854,0.004384765625,0.0272222222222222,0.0001194830246913,0.0227777777777777,2.0838106223260993,0.0421874999999999,,,,,
8,[IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[1, 9, 62, 63, 108]","[1, 9, 62, 63, 108]",5,0.0416666666666666,0.002779291180758,2.1562325968461256e-05,0.0388873754859086,8.37453746769233,1.202623906705539e-06,0.0056349206349206,4.005416981607458e-05,0.036031746031746,5.693265541596221,3.46434870244394e-05,,,,,
9,[IDH2->-PPM1D],"[21, 37, 110, 111, 118]","[21, 37, 60, 110, 111, 118]",5,0.0416666666666666,0.013840088813303,7.937794192682846e-05,0.0278265778533635,3.1232725357631836,0.0057864596455866,0.0179365079365079,9.008172713529855e-05,0.0237301587301587,2.5002434088005434,0.020548115079365,,,,,
