,edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
0,[IDH2->-SRSF2],"[2, 3, 6, 7, 8, 9, 10, 20, 23, 26, 27, 29, 34, 35, 41, 45, 46, 48, 50, 51, 53, 56, 60, 61, 64, 65, 70, 71, 73, 76, 80, 83, 84, 86, 94, 97, 102, 103, 105, 106, 112, 113, 115]","[2, 3, 6, 7, 8, 9, 10, 20, 21, 23, 26, 27, 29, 34, 35, 41, 45, 46, 48, 50, 51, 53, 56, 60, 61, 64, 65, 70, 71, 73, 76, 80, 83, 84, 86, 87, 89, 94, 95, 97, 102, 103, 105, 106, 107, 109, 112, 113, 115]",43,0.3583333333333333,0.1178310185185185,0.0006700829314557,0.2405023148148148,9.29084004140099,1.2593476076795592e-18,0.169781746031746,0.0007719816861929,0.1885515873015873,6.786200611879534,3.4693160126578713e-12,,,,,
1,[IDH1->-SRSF2],"[1, 11, 12, 13, 14, 16, 17, 19, 21, 24, 25, 28, 30, 32, 38, 42, 47, 49, 54, 58, 66, 72, 75, 77, 79, 81, 82, 87, 88, 89, 90, 93, 95, 96, 99, 107, 109, 110, 111, 114, 117]","[1, 11, 12, 13, 14, 16, 17, 19, 21, 22, 24, 25, 28, 30, 32, 34, 38, 42, 47, 49, 54, 56, 58, 66, 72, 75, 77, 79, 81, 82, 87, 88, 89, 90, 93, 95, 96, 99, 104, 107, 109, 110, 111, 114, 117]",41,0.3416666666666667,0.1067127739984882,0.0006123437287495,0.2349538926681784,9.494782212384504,1.8263644770807976e-19,0.1529365079365079,0.0007079058012093,0.1887301587301587,7.093385608815363,2.653247243370762e-13,,,,,
2,[SRSF2->-KRAS],"[9, 11, 13, 16, 21, 23, 30, 32, 38, 42, 48, 50, 53, 54, 58, 65, 72, 75, 79, 82, 86, 88, 90, 96, 97, 111, 113, 114]","[9, 11, 13, 16, 21, 22, 23, 30, 32, 38, 42, 48, 50, 53, 54, 58, 65, 72, 75, 79, 82, 86, 88, 90, 96, 97, 104, 111, 113, 114]",28,0.2333333333333333,0.0843356481481481,0.0004615716253,0.1489976851851852,6.9352156464569665,9.452276146237891e-12,0.1143650793650793,0.0005075719639707,0.1189682539682539,5.280587884332493,3.1213868772944995e-08,,,,,
3,[SRSF2->-NRAS],"[9, 17, 19, 20, 25, 29, 45, 46, 49, 51, 60, 72, 76, 82, 84, 96, 102, 110, 111, 114]","[9, 17, 19, 20, 25, 29, 45, 46, 49, 51, 60, 72, 76, 82, 84, 96, 102, 110, 111, 114]",20,0.1666666666666666,0.0585322184429327,0.0003148595573675,0.1081344482237339,6.0940445984797815,7.394036012036461e-10,0.0770238095238095,0.0003416351725875,0.0896428571428571,4.849918067554691,1.7310226054698984e-07,,,,,
4,[IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[11, 13, 16, 21, 30, 32, 38, 42, 54, 58, 72, 75, 79, 82, 88, 90, 96, 111, 114]","[11, 13, 16, 21, 22, 30, 32, 38, 42, 54, 58, 72, 75, 79, 82, 88, 90, 96, 104, 111, 114]",19,0.1583333333333333,0.007187037037037,5.701562669383954e-05,0.1511462962962962,20.017072332085647,2.0053648432135564e-25,0.021875,0.0001558111496913,0.1364583333333333,10.932029539975025,1.889069742046252e-16,,,,,
5,[IDH1-/-IDH2],"[4, 21, 34, 43, 52, 56, 57, 69, 87, 89, 95, 98, 101, 107, 109]","[4, 21, 34, 43, 52, 56, 57, 62, 69, 87, 89, 95, 98, 101, 107, 109]",15,0.125,0.0612194822373393,0.0002615673854476,0.0637805177626606,3.943630754499832,4.48214402359023e-05,0.0959126984126984,0.0001633645124716,0.0290873015873015,2.275750114959001,0.0183891828336272,,,,,
6,[IDH1->-NRAS SRSF2->-NRAS IDH1->-SRSF2],"[17, 19, 25, 49, 72, 82, 96, 110, 111, 114]","[17, 19, 25, 49, 72, 82, 96, 110, 111, 114]",10,0.0833333333333333,0.0038647830957779,3.05324916786484e-05,0.0794685502375553,14.381830515665824,2.5782506404420967e-14,0.0094345238095238,6.871683279793398e-05,0.0738988095238095,8.914682392463584,1.9963935823275094e-10,,,,,
7,[IDH2->-NRAS SRSF2->-NRAS IDH2->-SRSF2],"[9, 20, 29, 45, 46, 51, 60, 76, 84, 102]","[9, 20, 29, 45, 46, 51, 60, 76, 84, 102]",10,0.0833333333333333,0.0049454089506172,3.862340793222974e-05,0.078387924382716,12.613158972287074,3.9245856642232507e-13,0.013095238095238,9.141156462585032e-05,0.0702380952380952,7.346359115103346,7.087787866251512e-09,,,,,
8,[IDH2->-KRAS SRSF2->-KRAS IDH2->-SRSF2],"[9, 23, 48, 50, 53, 65, 86, 97, 113]","[9, 21, 23, 48, 50, 53, 65, 86, 97, 113]",9,0.075,0.0044753086419753,3.513056518573293e-05,0.0705246913580247,11.898675641005765,2.1760502864641176e-11,0.0120535714285714,8.453945814436885e-05,0.0629464285714285,6.846070456474606,1.364399164253416e-07,,,,,
9,[IDH2-/-SRSF2 IDH1-/-IDH2 IDH1->-SRSF2],"[21, 87, 89, 95, 107, 109]","[21, 34, 56, 87, 89, 95, 107, 109]",6,0.05,0.0026095679012345,2.0881255968626156e-05,0.0473904320987654,10.370802411328295,9.09605185256336e-08,0.0090277777777777,6.438078703703703e-05,0.0409722222222222,5.1063594044134035,0.0001176329143089,,,,,
10,[KRAS-/-NRAS SRSF2->-NRAS SRSF2->-KRAS],"[9, 72, 82, 96, 111, 114]","[9, 72, 82, 96, 111, 114]",6,0.05,0.0030796296296296,2.407973165294925e-05,0.0469203703703703,9.561710935622528,5.4253472222222225e-08,0.0069047619047619,4.919375157470395e-05,0.0430952380952381,6.144326885910442,5.878894767783657e-06,,,,,
