edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
[IDH1->-SRSF2],"[0, 3, 7, 15, 16, 18, 19, 20, 23, 28, 29, 30, 31, 33, 34, 37, 39, 41, 44, 45, 47, 49, 52, 58, 59, 61, 62, 65, 66, 67, 72, 73, 75, 76, 77, 80, 81, 82, 83, 84, 86, 87, 89, 91, 94, 96, 97, 99, 102, 103, 105, 107, 109, 110, 111, 112, 113, 114, 115, 116, 119]","[0, 3, 7, 15, 16, 18, 19, 20, 21, 23, 28, 29, 30, 31, 33, 34, 37, 39, 41, 44, 45, 47, 49, 52, 55, 56, 58, 59, 61, 62, 65, 66, 67, 72, 73, 75, 76, 77, 80, 81, 82, 83, 84, 86, 87, 89, 91, 94, 95, 96, 97, 98, 99, 102, 103, 104, 105, 107, 109, 110, 111, 112, 113, 114, 115, 116, 119]",61,0.5083333333333333,0.1529424130763416,0.0008881571950254,0.3553909202569917,11.92508295404622,2.1480555836042545e-29,0.2194841269841269,0.0010353891093474,0.2888492063492063,8.976755207481277,3.2602115942429775e-20,,,,,
[IDH2->-SRSF2],"[1, 2, 6, 8, 9, 10, 11, 12, 13, 14, 17, 21, 24, 25, 26, 27, 32, 35, 36, 38, 40, 42, 46, 48, 50, 51, 53, 54, 55, 56, 60, 63, 64, 68, 70, 71, 78, 79, 85, 88, 90, 92, 93, 95, 98, 100, 106, 108, 117, 118]","[1, 2, 6, 8, 9, 10, 11, 12, 13, 14, 17, 21, 22, 24, 25, 26, 27, 32, 34, 35, 36, 37, 38, 40, 42, 46, 48, 50, 51, 53, 54, 55, 56, 60, 63, 64, 68, 70, 71, 78, 79, 85, 87, 88, 89, 90, 92, 93, 95, 98, 100, 106, 107, 108, 109, 117, 118]",50,0.4166666666666667,0.1342291666666666,0.0007680971954303,0.2824375,10.19094057115213,5.769150249721454e-22,0.2007539682539682,0.0008977725812547,0.2159126984126984,7.20601258647716,1.0794556155987605e-13,,,,,
[SRSF2->-NRAS],"[1, 3, 9, 11, 15, 16, 17, 21, 26, 29, 32, 39, 41, 47, 49, 51, 54, 60, 61, 62, 68, 70, 72, 73, 76, 78, 79, 80, 82, 83, 84, 86, 88, 90, 96, 97, 102, 110, 112, 113, 114, 117, 118, 119]","[1, 3, 9, 11, 15, 16, 17, 21, 22, 26, 29, 32, 39, 41, 47, 49, 51, 54, 60, 61, 62, 68, 70, 72, 73, 76, 78, 79, 80, 82, 83, 84, 86, 88, 90, 96, 97, 102, 104, 110, 112, 113, 114, 117, 118, 119]",44,0.3666666666666666,0.1293689058956916,0.0007083313617597,0.237297760770975,8.916109729443194,5.647138830118776e-19,0.1746230158730158,0.0007791473765432,0.1920436507936508,6.880027070935328,1.9249118226821818e-13,,,,,
[SRSF2->-KRAS],"[0, 6, 7, 9, 12, 13, 19, 20, 23, 25, 27, 34, 38, 40, 42, 45, 46, 47, 48, 50, 53, 58, 61, 63, 65, 72, 75, 82, 83, 96, 100, 108, 111, 114, 115, 118]","[0, 6, 7, 9, 12, 13, 19, 20, 23, 25, 27, 34, 38, 40, 42, 45, 46, 47, 48, 50, 53, 58, 61, 63, 65, 72, 75, 82, 83, 96, 100, 108, 111, 114, 115, 118]",36,0.3,0.1006550925925925,0.000553139430084,0.1993449074074074,8.475939271821034,6.1389936344290345e-18,0.1379761904761905,0.0006107741244646,0.1620238095238095,6.555993649684794,4.730453695778262e-13,,,,,
[IDH1->-NRAS SRSF2->-NRAS IDH1->-SRSF2],"[3, 15, 16, 29, 39, 41, 47, 49, 61, 62, 72, 73, 76, 80, 82, 83, 84, 86, 96, 97, 102, 110, 112, 113, 114, 119]","[3, 15, 16, 21, 29, 39, 41, 47, 49, 61, 62, 72, 73, 76, 80, 82, 83, 84, 86, 96, 97, 102, 104, 110, 112, 113, 114, 119]",26,0.2166666666666666,0.0104513659432026,8.252244996157917e-05,0.206215300723464,22.700468966929133,3.2988780020117554e-34,0.0281547619047619,0.0002020382574326,0.1885119047619047,13.262395489785622,4.2396598334034864e-23,,,,,
[IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[0, 7, 19, 20, 23, 34, 45, 47, 58, 61, 65, 72, 75, 82, 83, 96, 111, 114, 115]","[0, 7, 19, 20, 23, 34, 45, 47, 58, 61, 65, 72, 75, 82, 83, 96, 111, 114, 115]",19,0.1583333333333333,0.0062239197530864,4.952897982931812e-05,0.1521094135802469,21.613564709648603,4.470460307573572e-28,0.0186805555555555,0.0001341869212962,0.1396527777777777,12.055756958029932,3.1250782583161753e-19,,,,,
[IDH1-/-IDH2],"[4, 5, 21, 34, 37, 43, 55, 56, 57, 69, 74, 87, 89, 95, 98, 101, 107, 109]","[4, 5, 21, 34, 37, 43, 55, 56, 57, 69, 74, 87, 89, 95, 98, 101, 107, 109]",18,0.15,0.0719398148148148,0.0003057876586076,0.0780601851851851,4.463952867270188,1.5053411385271363e-06,0.1174999999999999,0.0001690586419753,0.0325,2.499566370425941,0.0073159579332418,,,,,
[IDH2->-NRAS SRSF2->-NRAS IDH2->-SRSF2],"[1, 9, 11, 17, 21, 26, 32, 51, 54, 60, 68, 70, 78, 79, 88, 90, 117, 118]","[1, 9, 11, 17, 21, 22, 26, 32, 51, 54, 60, 68, 70, 78, 79, 88, 90, 117, 118]",18,0.15,0.0073274691358024,5.780539605183565e-05,0.1426725308641975,18.765328641092218,4.3002026525829125e-24,0.0226091269841269,0.0001586521124653,0.127390873015873,10.11382382514094,2.373685815547407e-15,,,,,
[IDH2->-KRAS SRSF2->-KRAS IDH2->-SRSF2],"[6, 9, 12, 13, 25, 27, 38, 40, 42, 46, 48, 50, 53, 63, 100, 108, 118]","[6, 9, 12, 13, 25, 27, 34, 38, 40, 42, 46, 48, 50, 53, 63, 100, 108, 118]",17,0.1416666666666666,0.0071938271604938,5.6728882515408275e-05,0.1344728395061728,17.8538738211168,2.1209465423027266e-22,0.0221924603174603,0.0001553535013542,0.1194742063492063,9.585474834340678,4.146037891156138e-14,,,,,
[KRAS-/-NRAS SRSF2->-KRAS SRSF2->-NRAS],"[9, 47, 61, 72, 82, 83, 96, 114, 118]","[9, 47, 61, 72, 82, 83, 96, 114, 118]",9,0.075,0.0052583333333333,4.062739583333334e-05,0.0697416666666666,10.94165026616117,3.5156250000000005e-11,0.0121825396825396,8.445609725371629e-05,0.0628174603174603,6.835414726745072,6.532105297537393e-08,,,,,
