,edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
0,[IDH2->-SRSF2],"[0, 1, 3, 7, 8, 11, 15, 16, 18, 19, 28, 29, 31, 34, 35, 36, 39, 42, 45, 48, 49, 51, 52, 53, 54, 58, 59, 63, 66, 67, 68, 70, 72, 77, 82, 89, 92, 93, 94, 99, 100, 103, 106, 113, 118, 119]","[0, 1, 3, 7, 8, 11, 15, 16, 18, 19, 21, 28, 29, 31, 34, 35, 36, 37, 39, 42, 45, 48, 49, 51, 52, 53, 54, 55, 56, 58, 59, 63, 66, 67, 68, 70, 72, 77, 82, 89, 92, 93, 94, 95, 98, 99, 100, 103, 104, 106, 107, 113, 118, 119]",46,0.3833333333333333,0.1214948034769463,0.0007086378831627,0.261838529856387,9.836064570261138,5.567282629613945e-20,0.1822817460317461,0.0008371161659108,0.2010515873015872,6.9488772775549945,1.7403839063703085e-12,,,,,
1,[IDH1->-SRSF2],"[10, 12, 13, 20, 21, 23, 25, 26, 30, 37, 40, 41, 44, 46, 55, 56, 61, 64, 71, 73, 75, 76, 79, 83, 84, 85, 86, 88, 90, 91, 95, 96, 97, 98, 102, 105, 107, 110, 111, 114, 115, 116]","[10, 12, 13, 20, 21, 23, 25, 26, 30, 34, 37, 40, 41, 44, 46, 55, 56, 61, 64, 71, 73, 75, 76, 79, 83, 84, 85, 86, 88, 89, 90, 91, 95, 96, 97, 98, 102, 105, 107, 110, 111, 114, 115, 116]",42,0.35,0.1033632369614512,0.0005896253377601,0.2466367630385487,10.15710034228352,1.5718750585655033e-22,0.1489087301587301,0.0006841210789871,0.2010912698412698,7.688236433704462,6.809291121160293e-16,,,,,
2,[SRSF2->-NRAS],"[1, 7, 12, 13, 16, 19, 20, 25, 29, 34, 39, 41, 42, 45, 53, 54, 58, 61, 63, 68, 70, 72, 73, 75, 82, 83, 86, 88, 90, 96, 100, 102, 110, 111, 114, 118, 119]","[1, 7, 12, 13, 16, 19, 20, 25, 29, 34, 39, 41, 42, 45, 53, 54, 58, 61, 63, 68, 70, 72, 73, 75, 82, 83, 86, 88, 90, 96, 100, 102, 110, 111, 114, 118, 119]",37,0.3083333333333333,0.1056294406651549,0.0005749399007316,0.2027038926681784,8.453778489339644,4.642964437374198e-18,0.1451587301587301,0.0006327128999748,0.1631746031746032,6.487079505348563,5.777911299843452e-13,,,,,
3,[SRSF2->-KRAS],"[0, 3, 11, 15, 21, 23, 26, 40, 46, 48, 49, 51, 61, 72, 76, 79, 82, 83, 84, 96, 97, 113, 114, 115, 118]","[0, 3, 11, 15, 21, 23, 26, 40, 46, 48, 49, 51, 61, 72, 76, 79, 82, 83, 84, 96, 97, 104, 112, 113, 114, 115, 118]",25,0.2083333333333333,0.0738472222222222,0.0004087568479938,0.1344861111111111,6.651887791540538,1.002004351721553e-10,0.0991666666666666,0.0004525848765432,0.1091666666666666,5.131449163983514,1.098437221558142e-07,,,,,
4,[IDH2->-NRAS SRSF2->-NRAS IDH2->-SRSF2],"[1, 7, 16, 19, 29, 34, 39, 42, 45, 53, 54, 58, 63, 68, 70, 72, 82, 100, 118, 119]","[1, 7, 16, 19, 29, 34, 39, 42, 45, 53, 54, 58, 63, 68, 70, 72, 82, 100, 118, 119]",20,0.1666666666666666,0.0071541280864197,5.672525580698207e-05,0.1595125385802469,21.179055829842554,1.2158829062222963e-28,0.0239583333333333,0.0001685136959876,0.1427083333333333,10.993392452643306,3.5898334864760165e-18,,,,,
5,[IDH1->-NRAS SRSF2->-NRAS IDH1->-SRSF2],"[12, 13, 20, 25, 41, 61, 73, 75, 83, 86, 88, 90, 96, 102, 110, 111, 114]","[12, 13, 20, 25, 34, 41, 61, 73, 75, 83, 86, 88, 90, 96, 102, 110, 111, 114]",17,0.1416666666666666,0.0074042506883705,5.826691835563886e-05,0.134262415978296,17.589092507788838,3.2347218539373924e-22,0.0203373015873015,0.0001443292942176,0.121329365079365,10.099239721248916,1.0274543009741688e-14,,,,,
6,[IDH1->-KRAS],"[21, 23, 26, 40, 46, 61, 65, 76, 79, 83, 84, 96, 97, 114, 115]","[21, 23, 26, 40, 46, 61, 65, 76, 79, 83, 84, 96, 97, 114, 115]",15,0.125,0.0410694444444444,0.0002269697145061,0.0839305555555555,5.57103827375204,4.4703483581542975e-08,0.0561111111111111,0.0002520061728395,0.0688888888888888,4.339538948478785,4.709502797067902e-06,,,,,
7,[IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[21, 23, 26, 40, 46, 61, 76, 79, 83, 84, 96, 97, 114, 115]","[21, 23, 26, 40, 46, 61, 76, 79, 83, 84, 96, 97, 114, 115]",14,0.1166666666666666,0.0050509259259259,3.992728583497656e-05,0.1116157407407407,17.664060819504602,1.8482847162991983e-20,0.0145833333333333,0.0001039255401234,0.1020833333333333,10.013679738365523,4.984740212649557e-14,,,,,
8,[IDH1-/-IDH2],"[4, 5, 21, 34, 37, 43, 55, 56, 69, 74, 89, 95, 98, 101, 107]","[4, 5, 21, 34, 37, 43, 55, 56, 69, 74, 89, 95, 98, 101, 107]",15,0.125,0.0600694444444444,0.0002539464377572,0.0649305555555555,4.074535032798482,1.4112573173691902e-05,0.0986111111111111,0.0001369598765432,0.0263888888888888,2.254885150568321,0.0182898948331047,,,,,
9,[IDH2->-KRAS SRSF2->-KRAS IDH2->-SRSF2],"[0, 3, 11, 15, 48, 49, 51, 72, 82, 113, 118]","[0, 3, 11, 15, 21, 48, 49, 51, 72, 82, 104, 113, 118]",11,0.0916666666666666,0.0046308256172839,3.661997043222975e-05,0.0870358410493827,14.382657406350909,2.5143117813089422e-14,0.0124305555555555,8.932773919753086e-05,0.0792361111111111,8.383589036638023,9.939268911818286e-10,,,,,
