,edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
0,[IDH1->-SRSF2],"[7, 10, 15, 18, 20, 24, 30, 33, 37, 42, 48, 51, 55, 58, 67, 68, 73, 80, 88, 94, 99, 103, 107, 111, 115, 117, 118]","[7, 10, 15, 18, 20, 21, 24, 30, 33, 37, 42, 48, 51, 55, 58, 67, 68, 73, 80, 81, 88, 94, 95, 98, 99, 103, 104, 107, 111, 115, 117, 118]",27,0.225,0.0703842592592592,0.0004136791087962,0.1546157407407407,7.601895773059759,2.5231509082865927e-12,0.1052777777777777,0.0004900462962962,0.1197222222222222,5.408243211133058,5.7758087346159255e-08,,,,,
1,[IDH2->-SRSF2],"[0, 6, 13, 16, 17, 19, 21, 39, 44, 49, 52, 59, 62, 64, 66, 76, 77, 85, 91, 93, 95, 98, 106, 110, 119]","[0, 6, 13, 16, 17, 19, 21, 22, 37, 39, 44, 49, 52, 55, 59, 62, 64, 66, 76, 77, 85, 91, 93, 95, 98, 106, 107, 110, 119]",25,0.2083333333333333,0.0626947278911564,0.0003679004595573,0.1456386054421768,7.592964100613144,3.1071118214329503e-12,0.0937896825396825,0.000437568893298,0.1145436507936508,5.475802816400966,3.9442324823630784e-08,,,,,
2,[SRSF2->-KRAS],"[6, 15, 17, 19, 20, 21, 39, 42, 48, 49, 51, 58, 76, 88, 110, 111, 115, 117, 118, 119]","[6, 15, 17, 19, 20, 21, 22, 39, 42, 48, 49, 51, 58, 76, 88, 104, 110, 111, 115, 117, 118, 119]",20,0.1666666666666666,0.0609697184429327,0.0003350234751915,0.1056969482237339,5.774638852678006,2.3570302802191846e-08,0.0818253968253968,0.000368785430839,0.0848412698412698,4.417944769756209,5.83553632100423e-06,,,,,
3,[IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[15, 20, 42, 48, 51, 58, 88, 111, 115, 117, 118]","[15, 20, 21, 42, 48, 51, 58, 88, 104, 111, 115, 117, 118]",11,0.0916666666666666,0.0044798611111111,3.550061299427964e-05,0.0871868055555555,14.63298204577481,1.6452947169109515e-14,0.0135416666666666,9.601176697530863e-05,0.0781249999999999,7.973110795397764,2.1980694490530807e-09,,,,,
4,[IDH1-/-IDH2],"[21, 37, 55, 57, 69, 74, 95, 98, 107]","[21, 37, 55, 57, 69, 74, 95, 97, 98, 107]",9,0.075,0.0356481481481481,0.0001532225222908,0.0393518518518518,3.1790976713285843,0.001143118427069,0.0583333333333333,8.873456790123458e-05,0.0166666666666666,1.769303473858765,0.0823045267489711,,,,,
5,[IDH2->-KRAS SRSF2->-KRAS IDH2->-SRSF2],"[6, 17, 19, 21, 39, 49, 76, 110, 119]","[6, 17, 19, 21, 22, 39, 49, 76, 110, 119]",9,0.075,0.0040208401945434,3.1584638423797295e-05,0.0709791598054565,12.629696068295097,5.622003063424077e-12,0.0102678571428571,7.330788218065003e-05,0.0647321428571428,7.560397804257135,2.4934837713472824e-08,,,,,
6,[SRSF2->-NRAS],"[0, 7, 13, 16, 62, 68, 73, 80, 118]","[0, 7, 13, 16, 62, 68, 73, 80, 90, 118]",9,0.075,0.0286584467120181,0.0001561277275318,0.0463415532879818,3.708775686747082,0.0004529832766439,0.0398214285714285,0.000171694302721,0.0351785714285714,2.684727782064693,0.0071428571428571,,,,,
7,[SRSF2->-EZH2],"[13, 19, 110, 111, 119]","[13, 19, 34, 81, 94, 110, 111, 119]",5,0.0416666666666666,0.0203863851095993,0.0001136392159323,0.0212802815570672,1.996242306887228,0.0584957764668367,0.0257142857142857,0.0001248811098513,0.0159523809523809,1.427503354341238,0.1453632936507936,,,,,
8,[IDH1->-NRAS SRSF2->-NRAS IDH1->-SRSF2],"[7, 68, 73, 80, 118]","[7, 68, 73, 80, 118]",5,0.0416666666666666,0.0016467592592592,1.3125946859282124e-05,0.0400199074074074,11.04614547952108,7.620789513793629e-08,0.0059722222222222,4.187885802469136e-05,0.0356944444444444,5.5157327012546995,3.858024691358024e-05,,,,,
9,[IDH1->-TET2],"[1, 61, 65, 94]","[1, 3, 61, 65, 94]",4,0.0333333333333333,0.0130486111111111,7.23518036265432e-05,0.0202847222222222,2.3847583819164275,0.0329466666666666,0.0172222222222222,7.989969135802469e-05,0.0161111111111111,1.8024073177457012,0.0902083333333333,,,,,
10,[KRAS->-EZH2 SRSF2->-EZH2 SRSF2->-KRAS],"[19, 110, 111, 119]","[19, 110, 111, 119]",4,0.0333333333333333,0.0021207244538026,1.653309185749881e-05,0.0312126088795306,7.676319297566521,1.5967498110355254e-05,0.0042956349206349,3.104322168682288e-05,0.0290376984126984,5.211692663149885,0.0002608024691358,,,,,
11,[IDH2->-EZH2 SRSF2->-EZH2 IDH2->-SRSF2],"[13, 19, 110, 119]","[13, 19, 110, 119]",4,0.0333333333333333,0.0021400145772594,1.667412111656755e-05,0.0311933187560738,7.639063274182375,1.6581632653061225e-05,0.004781746031746,3.3980142983119177e-05,0.0285515873015873,4.897987320231077,0.0004012345679012,,,,,
12,[IDH2->-EZH2 KRAS->-EZH2 IDH2->-KRAS SRSF2->-KRAS IDH2->-SRSF2 SRSF2->-EZH2],"[19, 110, 119]","[19, 110, 119]",3,0.025,0.000125163495245,1.0369096683760889e-06,0.0248748365047549,24.428104712437833,9.89171178675552e-08,0.0006746031746031,5.446310468631896e-06,0.0243253968253968,10.423383970244972,1.5707671957671957e-05,,,,,
