,edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
0,[IDH1->-SRSF2],"[0, 6, 8, 19, 20, 23, 25, 27, 28, 29, 31, 36, 37, 38, 40, 41, 45, 53, 56, 64, 71, 73, 78, 81, 83, 85, 87, 88, 89, 90, 95, 96, 97, 102, 107, 108, 110, 114, 115, 116, 117]","[0, 3, 6, 8, 19, 20, 21, 23, 25, 27, 28, 29, 31, 34, 36, 37, 38, 40, 41, 45, 53, 56, 64, 71, 73, 78, 81, 83, 85, 87, 88, 89, 90, 95, 96, 97, 102, 107, 108, 110, 114, 115, 116, 117]",41,0.3416666666666667,0.1050090702947845,0.0005991221709648,0.2366575963718821,9.668581304431951,2.1570477111254063e-20,0.1525198412698412,0.0006930716962711,0.1891468253968254,7.184722104337148,6.347948284101823e-14,,,,,
1,[SRSF2->-NRAS],"[0, 6, 19, 23, 25, 29, 38, 47, 48, 61, 63, 70, 73, 75, 83, 97, 102, 110, 114, 115, 117, 118]","[0, 6, 13, 19, 23, 25, 29, 38, 47, 48, 61, 63, 70, 73, 75, 83, 97, 102, 110, 114, 115, 117, 118]",22,0.1833333333333333,0.0649396258503401,0.0003556693460334,0.1183937074829931,6.277770030865315,6.274394888095755e-10,0.0893253968253968,0.000392435122197,0.0940079365079364,4.745484786690708,5.524688296847874e-07,,,,,
2,[IDH2->-SRSF2],"[10, 11, 21, 24, 34, 47, 48, 59, 61, 63, 65, 70, 75, 79, 91, 92, 94, 100, 103, 105, 118]","[10, 11, 21, 24, 34, 37, 47, 48, 56, 59, 61, 63, 65, 70, 75, 79, 87, 89, 91, 92, 94, 95, 100, 103, 105, 107, 118]",21,0.175,0.0543883219954648,0.0003272220202512,0.1206116780045351,6.667577905609157,2.110215513850422e-09,0.0815873015873015,0.0003924595301083,0.0934126984126984,4.715290760695453,4.027748742670357e-06,,,,,
3,[SRSF2->-KRAS],"[11, 20, 21, 34, 40, 41, 45, 47, 53, 61, 65, 78, 79, 83, 88, 90, 100, 108, 114, 118]","[11, 20, 21, 34, 40, 41, 45, 47, 53, 61, 65, 78, 79, 83, 88, 90, 100, 108, 114, 118]",20,0.1666666666666666,0.054625,0.0003014155092592,0.1120416666666666,6.453521525655367,1.4019012451171875e-10,0.0744444444444444,0.0003337577160493,0.0922222222222222,5.0480067333669325,6.490283542209202e-08,,,,,
4,[IDH1->-NRAS SRSF2->-NRAS IDH1->-SRSF2],"[0, 6, 19, 23, 25, 29, 38, 73, 83, 97, 102, 110, 114, 115, 117]","[0, 6, 19, 23, 25, 29, 38, 73, 83, 97, 102, 110, 114, 115, 117]",15,0.125,0.0057453000710866,4.5357531626767497e-05,0.1192546999289133,17.707236912387067,2.7643495402360572e-21,0.0180456349206349,0.0001270115858843,0.106954365079365,9.490232331455864,9.874532992677217e-14,,,,,
5,[IDH1-/-IDH2],"[21, 34, 37, 56, 57, 69, 74, 87, 89, 95, 107]","[21, 34, 37, 56, 57, 69, 74, 87, 89, 95, 107]",11,0.0916666666666666,0.0427731481481481,0.0001868318972908,0.0488935185185185,3.577056331001173,0.0002057613168724,0.0674999999999999,0.000122762345679,0.0241666666666666,2.181143115952966,0.0246913580246913,,,,,
6,[IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[20, 40, 41, 45, 53, 78, 83, 88, 90, 108, 114]","[20, 21, 34, 40, 41, 45, 53, 78, 83, 88, 90, 108, 114]",11,0.0916666666666666,0.0050509259259259,3.979165215442101e-05,0.0866157407407407,13.730957979745522,6.346447837217693e-14,0.0145833333333333,0.0001029610339506,0.0770833333333333,7.596683610203619,6.862192766341887e-09,,,,,
7,[IDH2->-KRAS SRSF2->-KRAS IDH2->-SRSF2],"[11, 21, 34, 47, 61, 65, 79, 100, 118]","[11, 21, 34, 47, 61, 65, 79, 100, 118]",9,0.075,0.0025134259259259,2.003326673775434e-05,0.072486574074074,16.19502741149833,1.786122542295381e-14,0.0077777777777777,5.602816358024691e-05,0.0672222222222222,8.980689292515567,2.7908164723365325e-10,,,,,
8,[IDH2->-NRAS IDH2->-SRSF2 SRSF2->-NRAS],"[47, 48, 61, 63, 70, 75, 118]","[47, 48, 61, 63, 70, 75, 118]",7,0.0583333333333333,0.0023193672839506,1.8447189399243635e-05,0.0560139660493827,13.041610350126838,9.64506172839506e-11,0.0070833333333333,5.048225308641976e-05,0.05125,7.213142380643755,1.607510288065843e-07,,,,,
9,[IDH2-/-SRSF2 IDH1-/-IDH2 IDH1->-SRSF2],"[37, 56, 87, 89, 95, 107]","[21, 34, 37, 56, 87, 89, 95, 107]",6,0.05,0.0026095679012345,2.0881255968626156e-05,0.0473904320987654,10.370802411328295,9.09605185256336e-08,0.0090277777777777,6.438078703703703e-05,0.0409722222222222,5.1063594044134035,0.0001176329143089,,,,,
10,[KRAS-/-NRAS SRSF2->-KRAS SRSF2->-NRAS],"[47, 61, 83, 114, 118]","[47, 61, 83, 114, 118]",5,0.0416666666666666,0.003175,2.4351354166666668e-05,0.0384916666666666,7.80018957088921,2.3040000000000003e-06,0.0072222222222222,4.953703703703704e-05,0.0344444444444444,4.893889635375922,0.0001481481481481,,,,,
11,[KRAS-/-NRAS IDH1->-KRAS IDH1->-NRAS IDH1->-SRSF2 SRSF2->-NRAS SRSF2->-KRAS],"[83, 114]","[83, 114]",2,0.0166666666666666,0.0001184375,9.798961697048611e-07,0.0165482291666666,16.717121407494123,5e-05,0.0009722222222222,7.542438271604938e-06,0.0156944444444444,5.714655632893162,0.0027777777777777,,,,,
12,[KRAS-/-NRAS IDH2->-NRAS IDH2->-KRAS IDH2->-SRSF2 SRSF2->-NRAS SRSF2->-KRAS],"[47, 61, 118]","[47, 61, 118]",3,0.025,0.0002251041666666,1.858829503038194e-06,0.0247748958333333,18.171553568638828,7.199999999999999e-07,0.0015277777777777,1.1902006172839504e-05,0.0234722222222222,6.803683814830611,0.0002083333333333,,,,,
13,[SRSF2->-PHF6],"[11, 44, 102, 110]","[11, 44, 102, 110]",4,0.0333333333333333,0.0119812925170068,6.284035297792586e-05,0.0213520408163265,2.693519245998582,0.0155102040816326,0.0162698412698412,6.928697404887881e-05,0.017063492063492,2.049944566878023,0.056547619047619,,,,,
