,edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
0,[IDH1->-SRSF2],"[0, 1, 2, 10, 11, 12, 13, 17, 19, 20, 21, 24, 27, 28, 29, 31, 37, 38, 39, 40, 44, 45, 46, 47, 52, 59, 61, 64, 67, 68, 70, 71, 72, 73, 77, 78, 79, 80, 83, 84, 86, 87, 88, 90, 92, 93, 94, 95, 96, 99, 102, 105, 108, 109, 113, 116, 118]","[0, 1, 2, 10, 11, 12, 13, 17, 19, 20, 21, 22, 24, 27, 28, 29, 31, 34, 37, 38, 39, 40, 44, 45, 46, 47, 52, 55, 56, 59, 61, 64, 67, 68, 70, 71, 72, 73, 77, 78, 79, 80, 83, 84, 86, 87, 88, 89, 90, 92, 93, 94, 95, 96, 98, 99, 102, 105, 107, 108, 109, 113, 116, 118]",57,0.475,0.1479160997732426,0.000852265744531,0.3270839002267574,11.2039626206603,4.1919584922101937e-26,0.2195039682539682,0.0009980729560342,0.2554960317460317,8.087289973831865,7.848526115335878e-17,,,,,
1,[IDH2->-SRSF2],"[3, 6, 7, 8, 9, 14, 15, 16, 18, 23, 25, 26, 30, 32, 33, 34, 35, 36, 41, 42, 48, 49, 50, 51, 53, 54, 55, 56, 58, 60, 62, 63, 65, 66, 75, 76, 81, 82, 85, 89, 91, 97, 98, 100, 103, 106, 107, 110, 111, 112, 114, 115, 117, 119]","[3, 6, 7, 8, 9, 14, 15, 16, 18, 21, 23, 25, 26, 30, 32, 33, 34, 35, 36, 37, 41, 42, 48, 49, 50, 51, 53, 54, 55, 56, 58, 60, 62, 63, 65, 66, 75, 76, 81, 82, 85, 87, 89, 91, 95, 97, 98, 100, 103, 104, 106, 107, 109, 110, 111, 112, 114, 115, 117, 119]",54,0.45,0.1392554799697656,0.0008039886459247,0.3107445200302343,10.95919162580892,3.6037702329727487e-25,0.2007341269841269,0.0009350887345679,0.249265873015873,8.151478940595215,5.929371520542895e-17,,,,,
2,[SRSF2->-NRAS],"[0, 1, 6, 7, 9, 15, 16, 17, 25, 26, 27, 29, 32, 38, 39, 40, 42, 47, 48, 49, 50, 54, 60, 61, 65, 72, 73, 75, 76, 78, 80, 82, 83, 84, 96, 108, 111, 112, 113, 114, 115, 118]","[0, 1, 6, 7, 9, 15, 16, 17, 25, 26, 27, 29, 32, 38, 39, 40, 42, 47, 48, 49, 50, 54, 60, 61, 65, 72, 73, 75, 76, 78, 80, 82, 83, 84, 96, 108, 111, 112, 113, 114, 115, 118]",42,0.35,0.1171203703703703,0.0006458346943587,0.2328796296296296,9.16369900857688,8.478911059648272e-21,0.1624206349206349,0.0007157895565633,0.187579365079365,7.0112004324821875,6.8985783063433004e-15,,,,,
3,[SRSF2->-KRAS],"[3, 9, 11, 12, 13, 19, 20, 21, 23, 34, 41, 45, 46, 47, 51, 53, 58, 61, 62, 63, 68, 70, 72, 79, 82, 83, 86, 88, 90, 96, 97, 100, 102, 110, 114, 117, 118, 119]","[3, 9, 11, 12, 13, 19, 20, 21, 22, 23, 34, 41, 45, 46, 47, 51, 53, 58, 61, 62, 63, 68, 70, 72, 79, 82, 83, 86, 88, 90, 96, 97, 100, 102, 104, 110, 114, 117, 118, 119]",38,0.3166666666666666,0.1129036281179138,0.0006156360974851,0.2037630385487528,8.212272845985241,3.1313821050465264e-16,0.1501785714285714,0.0006741319444444,0.1664880952380952,6.412254205787743,1.0646270471774876e-11,,,,,
4,[IDH2->-NRAS SRSF2->-NRAS IDH2->-SRSF2],"[6, 7, 9, 15, 16, 25, 26, 32, 42, 48, 49, 50, 54, 60, 65, 75, 76, 82, 111, 112, 114, 115]","[6, 7, 9, 15, 16, 25, 26, 32, 42, 48, 49, 50, 54, 60, 65, 75, 76, 82, 111, 112, 114, 115]",22,0.1833333333333333,0.0076372299382716,6.064939676836848e-05,0.1756961033950617,22.560508645726156,9.679647866996036e-32,0.024970238095238,0.0001764665414777,0.1583630952380952,11.921277417283502,1.322784447964518e-20,,,,,
5,[IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[11, 12, 13, 19, 20, 21, 45, 46, 47, 61, 68, 70, 72, 79, 83, 86, 88, 90, 96, 102, 118]","[11, 12, 13, 19, 20, 21, 22, 34, 45, 46, 47, 61, 68, 70, 72, 79, 83, 86, 88, 90, 96, 102, 118]",21,0.175,0.0088488425925925,6.969910441136546e-05,0.1661511574074074,19.90168151833,2.6637826730765957e-27,0.0241666666666666,0.0001716917438271,0.1508333333333333,11.51125363158926,2.9748341112817434e-18,,,,,
6,[IDH1->-NRAS SRSF2->-NRAS IDH1->-SRSF2],"[0, 1, 17, 27, 29, 38, 39, 40, 47, 61, 72, 73, 78, 80, 83, 84, 96, 108, 113, 118]","[0, 1, 17, 27, 29, 38, 39, 40, 47, 61, 72, 73, 78, 80, 83, 84, 96, 108, 113, 118]",20,0.1666666666666666,0.0073274691358024,5.797493815253009e-05,0.1593391975308641,20.926783371132984,1.8993827970772582e-28,0.0230555555555555,0.0001628472222222,0.1436111111111111,11.253765591593046,1.5385000656325784e-18,,,,,
7,[IDH1-/-IDH2],"[4, 5, 21, 34, 37, 43, 55, 56, 57, 69, 74, 87, 89, 95, 98, 101, 107, 109]","[4, 5, 21, 34, 37, 43, 55, 56, 57, 69, 74, 87, 89, 95, 98, 101, 107, 109]",18,0.15,0.0719398148148148,0.0003057876586076,0.0780601851851851,4.463952867270188,1.5053411385271363e-06,0.1174999999999999,0.0001690586419753,0.0325,2.499566370425941,0.0073159579332418,,,,,
8,[IDH2->-KRAS SRSF2->-KRAS IDH2->-SRSF2],"[3, 9, 23, 34, 41, 51, 53, 58, 62, 63, 82, 97, 100, 110, 114, 117, 119]","[3, 9, 21, 23, 34, 41, 51, 53, 58, 62, 63, 82, 97, 100, 104, 110, 114, 117, 119]",17,0.1416666666666666,0.0073830403259187,5.826226902587718e-05,0.1342836263407479,17.592573080145854,1.0168733743279696e-21,0.0194444444444444,0.0001392252850214,0.1222222222222222,10.358362796460847,1.0920138472571486e-14,,,,,
9,[KRAS-/-NRAS SRSF2->-KRAS SRSF2->-NRAS],"[9, 47, 61, 72, 82, 83, 96, 114, 118]","[9, 47, 61, 72, 82, 83, 96, 114, 118]",9,0.075,0.0052583333333333,4.062739583333334e-05,0.0697416666666666,10.94165026616117,3.5156250000000005e-11,0.0121825396825396,8.445609725371629e-05,0.0628174603174603,6.835414726745072,6.532105297537393e-08,,,,,
