edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
[IDH1->-SRSF2],"[2, 8, 11, 13, 19, 20, 21, 23, 24, 25, 26, 28, 29, 32, 38, 39, 40, 41, 42, 44, 45, 46, 49, 51, 54, 58, 59, 60, 61, 64, 71, 72, 77, 80, 83, 85, 86, 88, 90, 94, 95, 97, 98, 99, 104, 105, 108, 111, 112]","[2, 8, 11, 13, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 32, 34, 37, 38, 39, 40, 41, 42, 44, 45, 46, 49, 51, 54, 55, 58, 59, 60, 61, 64, 71, 72, 77, 80, 83, 85, 86, 88, 89, 90, 94, 95, 97, 98, 99, 104, 105, 108, 111, 112]",49,0.4083333333333333,0.1323327664399092,0.0007561730769213,0.276000566893424,10.036894722389672,1.4177703337508493e-21,0.1933928571428571,0.0008761979560342,0.2149404761904762,7.261345291722037,6.340650531810008e-14,,,,,
[IDH2->-SRSF2],"[0, 1, 3, 6, 9, 10, 12, 15, 16, 17, 18, 27, 30, 34, 36, 37, 47, 48, 50, 53, 55, 62, 63, 66, 67, 70, 73, 76, 78, 79, 81, 82, 84, 89, 93, 96, 100, 102, 103, 107, 110, 113, 114, 115, 117, 118, 119]","[0, 1, 3, 6, 9, 10, 12, 15, 16, 17, 18, 27, 30, 34, 36, 37, 47, 48, 50, 53, 55, 62, 63, 66, 67, 70, 73, 76, 78, 79, 81, 82, 84, 89, 93, 95, 96, 98, 100, 102, 103, 107, 110, 113, 114, 115, 117, 118, 119]",47,0.3916666666666666,0.120225387377173,0.0006802350075931,0.2714412792894936,10.4074996296825,3.5791377927207535e-24,0.1711507936507936,0.0007800925925925,0.220515873015873,7.895266227913075,5.280395356363452e-17,,,,,
[SRSF2->-NRAS],"[0, 1, 3, 6, 9, 12, 13, 17, 19, 20, 21, 26, 29, 32, 46, 47, 49, 50, 61, 62, 70, 72, 73, 76, 78, 83, 84, 90, 102, 108, 113, 114, 115, 118]","[0, 1, 3, 6, 9, 12, 13, 17, 19, 20, 21, 22, 26, 29, 32, 46, 47, 49, 50, 61, 62, 70, 72, 73, 76, 78, 83, 84, 90, 102, 108, 113, 114, 115, 118]",34,0.2833333333333333,0.0992765022675736,0.0005402571160349,0.1840568310657596,7.918659931052667,2.0035405315866234e-15,0.1322420634920635,0.0005910332420005,0.1510912698412698,6.21488958440354,2.7026814037795965e-11,,,,,
[SRSF2->-KRAS],"[9, 11, 23, 25, 38, 45, 47, 48, 51, 53, 61, 63, 82, 83, 86, 88, 96, 97, 110, 114, 117, 118, 119]","[9, 11, 23, 25, 38, 45, 47, 48, 51, 53, 61, 63, 82, 83, 86, 88, 96, 97, 110, 114, 117, 118, 119]",23,0.1916666666666666,0.0663771258503401,0.0003596431596908,0.1252895408163265,6.6066137254055075,2.2675340005662288e-11,0.0877182539682539,0.0003918087836986,0.1039484126984127,5.251468660214222,1.3107502901995629e-08,,,,,
[IDH2->-NRAS SRSF2->-NRAS IDH2->-SRSF2],"[0, 1, 3, 6, 9, 12, 17, 47, 50, 62, 70, 73, 76, 78, 84, 102, 113, 114, 115, 118]","[0, 1, 3, 6, 9, 12, 17, 47, 50, 62, 70, 73, 76, 78, 84, 102, 113, 114, 115, 118]",20,0.1666666666666666,0.0084027093906345,6.599248805163978e-05,0.1582639572760321,19.482055199374148,2.062583770602293e-27,0.0223710317460317,0.0001583363843222,0.1442956349206349,11.4673437622318,5.802343104671436e-19,,,,,
[IDH1-/-IDH2],"[5, 30, 34, 35, 37, 52, 55, 56, 57, 74, 87, 89, 95, 98, 101, 109, 116]","[5, 30, 34, 35, 37, 52, 55, 56, 57, 74, 87, 89, 95, 98, 101, 109, 116]",17,0.1416666666666666,0.0649444444444444,0.0002831877572016,0.0767222222222222,4.55915058146687,1.2193263222069802e-06,0.0988888888888888,0.000203086419753,0.0427777777777777,3.0017725260039843,0.0010973936899862,,,,,
[IDH1->-NRAS SRSF2->-NRAS IDH1->-SRSF2],"[13, 19, 20, 21, 26, 29, 32, 46, 49, 61, 72, 83, 90, 108]","[13, 19, 20, 21, 22, 26, 29, 32, 46, 49, 61, 72, 83, 90, 108]",14,0.1166666666666666,0.0057870756172839,4.563154595306307e-05,0.1108795910493827,16.41417367289924,9.136367078221549e-19,0.0159027777777777,0.0001131124614197,0.1007638888888888,9.47435587855867,1.0767038859323042e-12,,,,,
[IDH2->-KRAS SRSF2->-KRAS IDH2->-SRSF2],"[9, 47, 48, 53, 63, 82, 96, 110, 114, 117, 118, 119]","[9, 47, 48, 53, 63, 82, 96, 110, 114, 117, 118, 119]",12,0.1,0.0046142815525681,3.64471526651477e-05,0.0953857184474318,15.799798642852418,4.048250159438776e-17,0.0110714285714285,8.038784958427815e-05,0.0889285714285714,9.918502568912908,1.1517655282658705e-12,,,,,
[IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[11, 23, 25, 38, 45, 51, 61, 83, 86, 88, 97]","[11, 23, 25, 38, 45, 51, 61, 83, 86, 88, 97]",11,0.0916666666666666,0.0049297839506172,3.868333089229919e-05,0.0867368827160493,13.94575009321399,6.38767197953003e-15,0.0138888888888888,9.741512345679012e-05,0.0777777777777777,7.880292500979268,6.890904869966748e-10,,,,,
[IDH2->-CBL],"[7, 9, 16, 48, 81, 102, 110, 115]","[7, 9, 16, 48, 81, 102, 110, 115]",8,0.0666666666666666,0.0219326814058956,0.0001209002970365,0.0447339852607709,4.068402442605974,0.0001211734693877,0.0286904761904761,0.0001326073948097,0.0379761904761904,3.297824388819534,0.0010097789115646,,,,,
