,edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
0,[IDH2->-SRSF2],"[2, 3, 6, 14, 17, 19, 25, 26, 27, 31, 32, 36, 37, 44, 46, 48, 52, 58, 61, 71, 76, 79, 80, 81, 83, 84, 86, 87, 89, 90, 96, 97, 98, 100, 103, 105, 108, 115, 116, 117, 119]","[2, 3, 6, 14, 17, 19, 21, 22, 25, 26, 27, 31, 32, 36, 37, 44, 46, 48, 52, 55, 58, 61, 71, 76, 79, 80, 81, 83, 84, 86, 87, 89, 90, 96, 97, 98, 100, 103, 105, 108, 115, 116, 117, 119]",41,0.3416666666666667,0.1062986111111111,0.0006064060946073,0.2353680555555555,9.55797171087925,5.680166413814732e-20,0.1544444444444444,0.0007018518518518,0.1872222222222222,7.066993155531864,1.6727116589574529e-13,,,,,
1,[IDH1->-SRSF2],"[0, 1, 9, 10, 11, 20, 21, 24, 28, 33, 35, 38, 39, 40, 41, 42, 45, 47, 50, 51, 55, 59, 63, 64, 65, 66, 68, 72, 73, 75, 85, 91, 93, 99, 106, 110, 111, 112, 114, 118]","[0, 1, 9, 10, 11, 20, 21, 24, 28, 33, 35, 37, 38, 39, 40, 41, 42, 45, 47, 50, 51, 55, 59, 63, 64, 65, 66, 68, 72, 73, 75, 85, 87, 89, 91, 93, 98, 99, 106, 110, 111, 112, 114, 118]",40,0.3333333333333333,0.1029112811791383,0.0005961203936338,0.2304220521541949,9.43750186331939,5.28912067326065e-19,0.1526388888888888,0.0006994689310909,0.1806944444444444,6.832200230990959,1.834465563939393e-12,,,,,
2,[SRSF2->-NRAS],"[0, 6, 9, 11, 25, 26, 32, 38, 41, 42, 45, 47, 51, 58, 61, 63, 65, 72, 79, 80, 83, 86, 90, 96, 110, 111, 114, 115, 117, 118, 119]","[0, 6, 9, 11, 22, 25, 26, 32, 38, 41, 42, 45, 47, 51, 58, 61, 63, 65, 72, 79, 80, 83, 86, 90, 96, 110, 111, 114, 115, 117, 118, 119]",31,0.2583333333333333,0.0897752739984882,0.0004935902190187,0.168558059334845,7.586933018287485,4.0462613337327e-14,0.1220238095238095,0.0005442586293776,0.1363095238095238,5.842833878873147,4.163543815299984e-10,,,,,
3,[SRSF2->-KRAS],"[1, 3, 9, 17, 19, 20, 21, 27, 39, 40, 46, 47, 48, 50, 61, 68, 72, 73, 75, 76, 83, 84, 96, 97, 100, 108, 112, 114, 118]","[1, 3, 9, 17, 19, 20, 21, 27, 39, 40, 46, 47, 48, 50, 61, 68, 72, 73, 75, 76, 83, 84, 96, 97, 100, 108, 112, 114, 118]",29,0.2416666666666666,0.0814444444444444,0.0004455429205246,0.1602222222222222,7.590632704347404,1.4439137885347013e-14,0.1096428571428571,0.0004898636306374,0.1320238095238095,5.965057873764441,7.545437525819849e-11,,,,,
4,[IDH1->-NRAS],"[0, 9, 11, 38, 41, 42, 45, 47, 51, 63, 65, 72, 82, 110, 111, 114, 118]","[0, 9, 11, 38, 41, 42, 45, 47, 51, 63, 65, 72, 82, 110, 111, 114, 118]",17,0.1416666666666666,0.0479836073318216,0.0002630332167039,0.093683059334845,5.776380146815958,9.305977527006172e-09,0.0639682539682539,0.0002884715923406,0.0776984126984127,4.574678949999085,1.1632471908757715e-06,,,,,
5,[IDH1->-NRAS SRSF2->-NRAS IDH1->-SRSF2],"[0, 9, 11, 38, 41, 42, 45, 47, 51, 63, 65, 72, 110, 111, 114, 118]","[0, 9, 11, 38, 41, 42, 45, 47, 51, 63, 65, 72, 110, 111, 114, 118]",16,0.1333333333333333,0.0062899759970125,4.961983814206623e-05,0.1270433573363207,18.035338196125327,2.0958192474253689e-22,0.0172519841269841,0.0001228598789052,0.1160813492063492,10.47266968405548,1.6504576573474773e-15,,,,,
6,[IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[1, 9, 20, 21, 39, 40, 47, 50, 68, 72, 73, 75, 112, 114, 118]","[1, 9, 20, 21, 39, 40, 47, 50, 68, 72, 73, 75, 112, 114, 118]",15,0.125,0.0048963348765432,3.889408786442853e-05,0.1201036651234567,19.258145571569926,1.794506476553841e-22,0.0146230158730158,0.0001045192035147,0.1103769841269841,10.796437567892305,1.2817903403956001e-15,,,,,
7,[IDH2->-NRAS SRSF2->-NRAS IDH2->-SRSF2],"[6, 25, 26, 32, 58, 61, 79, 80, 83, 86, 90, 96, 115, 117, 119]","[6, 22, 25, 26, 32, 58, 61, 79, 80, 83, 86, 90, 96, 115, 117, 119]",15,0.125,0.0055133101851851,4.380944037655036e-05,0.1194866898148148,18.052430310034616,1.0866858666706368e-20,0.0177083333333333,0.0001255931712962,0.1072916666666666,9.57376974645628,3.1071547325515557e-13,,,,,
8,[IDH2->-KRAS SRSF2->-KRAS IDH2->-SRSF2],"[3, 17, 19, 27, 46, 48, 61, 76, 83, 84, 96, 97, 100, 108]","[3, 17, 19, 21, 27, 46, 48, 61, 76, 83, 84, 96, 97, 100, 108]",14,0.1166666666666666,0.0064537422839506,5.063599039750753e-05,0.110212924382716,15.488268601251736,4.734861854826634e-18,0.0172916666666666,0.0001222945601851,0.099375,8.986148100474564,5.330348867393259e-12,,,,,
9,[IDH1-/-IDH2],"[4, 5, 21, 37, 43, 55, 57, 74, 87, 89, 98, 101]","[4, 5, 21, 37, 43, 55, 57, 74, 87, 89, 98, 101]",12,0.1,0.0483287037037037,0.0002044341349451,0.0516712962962963,3.613871037626276,0.0001463191586648,0.0813888888888888,9.57561728395062e-05,0.0186111111111111,1.90190540194226,0.0592592592592592,,,,,
