edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
[IDH1->-SRSF2],"[0, 8, 10, 11, 13, 19, 20, 26, 27, 33, 40, 59, 70, 80, 86, 99, 110, 115]","[0, 8, 10, 11, 13, 19, 20, 26, 27, 33, 40, 59, 70, 80, 86, 99, 104, 110, 115]",18,0.15,0.0497260959939531,0.0002782483300193,0.1002739040060468,6.011344821599657,7.698346935106556e-09,0.0707738095238095,0.0003157009794658,0.0792261904761904,4.458931587427849,3.724800225838792e-06,,,,,
[IDH2->-SRSF2],"[23, 24, 48, 58, 62, 75, 77, 79, 84, 90, 100, 102, 108, 116]","[23, 24, 48, 58, 59, 62, 75, 77, 79, 83, 84, 90, 100, 102, 108, 110, 116]",14,0.1166666666666666,0.0462641723356009,0.0002538187766012,0.0704024943310657,4.419022095119979,2.8033552700560084e-05,0.0644841269841269,0.0002831514550264,0.0521825396825396,3.1011003014408933,0.0017638450023641,,,,,
[SRSF2->-KRAS],"[11, 27, 40, 48, 90]","[11, 27, 40, 48, 90, 104]",5,0.0416666666666666,0.0174722222222222,9.40829475308642e-05,0.0241944444444444,2.49436610687563,0.0217083333333333,0.02375,0.0001026041666666,0.0179166666666666,1.7687836500479128,0.0859375,,,,,
[TET2->-CBL],"[9, 53, 63, 76]","[9, 32, 53, 63, 76, 89]",4,0.0333333333333333,0.0162384259259259,8.727320709019204e-05,0.0170949074074074,1.8298954826987737,0.0860107421874999,0.021031746031746,9.503338372385992e-05,0.0123015873015873,1.2618945265706238,0.2008928571428571,,,,,
[IDH1-/-IDH2],"[4, 55, 59, 101]","[4, 55, 59, 101, 110]",4,0.0333333333333333,0.0185279667422524,7.244218444075371e-05,0.0148053665910808,1.7394958479446296,0.1019328366267141,0.0281746031746031,3.779289493575207e-05,0.0051587301587301,0.8391463916782735,0.4565381708238851,,,,,
[PTPN11->-SRSF2],"[62, 86, 102, 108]","[62, 86, 102, 108]",4,0.0333333333333333,0.0128528911564625,6.574848370470637e-05,0.0204804421768707,2.5257854558351545,0.0220408163265306,0.0160714285714285,6.909013605442177e-05,0.0172619047619047,2.0767331347143547,0.0535714285714285,,,,,
[DNMT3A->-SRSF2],"[13, 80, 83]","[13, 16, 52, 59, 80, 83, 115]",3,0.025,0.0164091553287981,9.47448415389871e-05,0.0085908446712018,0.8825881250671811,0.3090721327593537,0.0220039682539682,0.000106213388133,0.0029960317460317,0.2907078635653025,0.5339616402116403,,,,,
[IDH2->-GATA2],"[48, 60, 117]","[48, 60, 67, 113, 117]",3,0.025,0.0138888888888888,7.643711419753087e-05,0.0111111111111111,1.2708823532632605,0.2087673611111111,0.0208333333333333,8.680555555555556e-05,0.0041666666666666,0.4472135954999582,0.5,,,,,
[WT1->-IDH1 WT1->-SRSF2 IDH1->-SRSF2],"[0, 13, 86]","[0, 13, 86]",3,0.025,0.0013503086419753,1.0614777425316262e-05,0.0236496913580246,7.258886924909902,0.0001446759259259,0.0041666666666666,2.8935185185185183e-05,0.0208333333333333,3.8729833462074175,0.0046296296296296,,,,,
[IDH1->-ASXL1],"[35, 49, 110]","[35, 49, 59, 93, 110]",3,0.025,0.0105710034013605,6.357323464036975e-05,0.0144289965986394,1.8096682898275145,0.1029979695960016,0.0145238095238095,7.409218316956412e-05,0.0104761904761904,1.2170745756629298,0.2257157029478457,,,,,
