,edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
0,[IDH2->-SRSF2],"[8, 9, 17, 18, 20, 23, 26, 30, 32, 41, 48, 49, 51, 53, 56, 58, 59, 61, 66, 76, 81, 82, 88, 93, 96, 98, 102, 106, 108, 111, 113, 114, 115, 118, 119]","[8, 9, 17, 18, 20, 23, 26, 30, 32, 41, 48, 49, 51, 53, 56, 58, 59, 61, 66, 76, 81, 82, 88, 93, 96, 98, 102, 106, 108, 111, 113, 114, 115, 118, 119]",35,0.2916666666666667,0.0895503590325018,0.0005025726503952,0.2021163076341648,9.015751447101334,2.522331972916921e-19,0.1228968253968254,0.0005678941484001,0.1687698412698413,7.082085165773597,1.8453274607531195e-14,,,,,
1,[IDH1->-SRSF2],"[1, 3, 12, 13, 15, 16, 19, 29, 38, 40, 45, 46, 50, 62, 63, 68, 73, 75, 78, 84, 86, 87, 90, 92, 94, 97, 110, 117]","[1, 3, 9, 12, 13, 15, 16, 19, 22, 29, 38, 40, 45, 46, 50, 56, 59, 62, 63, 68, 73, 75, 78, 84, 86, 87, 90, 92, 94, 97, 110, 117]",28,0.2333333333333333,0.0867525982615268,0.0004756021110062,0.1465807350718065,6.721326746681829,8.410099800731665e-11,0.1191269841269841,0.0005250212585034,0.1142063492063492,4.984272803541721,2.917549176648778e-07,,,,,
2,[SRSF2->-NRAS],"[15, 26, 29, 32, 38, 40, 49, 50, 53, 61, 62, 76, 90, 110, 111, 118, 119]","[15, 26, 29, 32, 38, 40, 49, 50, 53, 61, 62, 76, 90, 110, 111, 118, 119]",17,0.1416666666666666,0.0492948318216175,0.0002664978462419,0.0923718348450491,5.658387929415442,1.4768016581632657e-08,0.0656746031746031,0.0002905376039304,0.0759920634920634,4.458277141987522,1.88446044921875e-06,,,,,
3,[IDH1-/-IDH2],"[9, 34, 37, 47, 52, 55, 56, 59, 72, 101, 105, 107]","[9, 34, 37, 47, 52, 55, 56, 59, 72, 101, 105, 107]",12,0.1,0.0388939909297052,0.0001802103430447,0.0611060090702947,4.551914159577398,4.140732653372275e-06,0.0539285714285714,0.0001659659234063,0.0460714285714285,3.576203432159207,0.0001746871588141,,,,,
4,[SRSF2->-KRAS],"[12, 23, 45, 48, 63, 68, 86, 88, 102, 110, 113, 118]","[12, 22, 23, 45, 48, 63, 68, 86, 88, 102, 110, 113, 118]",12,0.1,0.0390090702947845,0.0002067932850766,0.0609909297052154,4.241280905669556,3.8922868456159326e-05,0.0512698412698412,0.0002224119740488,0.0487301587301587,3.2675236801026957,0.00086181640625,,,,,
5,[IDH2->-NRAS SRSF2->-NRAS IDH2->-SRSF2],"[26, 32, 49, 53, 61, 76, 111, 118, 119]","[26, 32, 49, 53, 61, 76, 111, 118, 119]",9,0.075,0.0037122685185185,2.9205080631525303e-05,0.0712877314814814,13.19123903073402,9.362139917695472e-13,0.0090972222222222,6.536940586419752e-05,0.0659027777777777,8.151104321495593,2.7089525224813275e-09,,,,,
6,[IDH1->-NRAS SRSF2->-NRAS IDH1->-SRSF2],"[15, 29, 38, 40, 50, 62, 90, 110]","[15, 29, 38, 40, 50, 62, 90, 110]",8,0.0666666666666666,0.0034424153259187,2.7078509260252187e-05,0.0632242513407479,12.14986128401818,3.573656178969404e-11,0.0102380952380952,7.191672965482488e-05,0.0564285714285714,6.654019826802818,2.780032909368594e-07,,,,,
7,[IDH2->-WT1],"[0, 79, 82, 95, 114, 119]","[0, 5, 79, 82, 95, 102, 114, 119]",6,0.05,0.0176805555555555,9.763069058641975e-05,0.0323194444444444,3.270925904088338,0.0027602777777777,0.02375,0.0001081211419753,0.02625,2.5244919821746765,0.0149392361111111,,,,,
8,[IDH2->-FLT3],"[8, 49, 51, 83, 96, 111]","[8, 20, 49, 51, 72, 83, 96, 111, 112]",6,0.05,0.0233402777777777,0.0001323562939386,0.0266597222222222,2.3173056523235216,0.0294178742538263,0.0308333333333333,0.000149074074074,0.0191666666666666,1.5698043554168513,0.1103391846707818,,,,,
9,[IDH1->-KRAS SRSF2->-KRAS IDH1->-SRSF2],"[12, 45, 63, 68, 86, 110]","[12, 22, 45, 63, 68, 86, 110]",6,0.05,0.0032236565525681,2.524445409743937e-05,0.0467763434474318,9.309862734346524,1.437927911740093e-07,0.0083928571428571,5.905730347694634e-05,0.0416071428571428,5.414160016764492,4.145845581030765e-05,,,,,
