,edges_traj,traj_occ_list,traj_alt_occ_list,traj_supp,traj_freq,traj_exp_ind,traj_var_ind,t_stat_ind,t_stat_norm_ind,pval_ind,traj_exp_perm,traj_var_perm,t_stat_perm,t_stat_norm_perm,pval_perm,traj_exp_topol,traj_var_topol,t_stat_topol,t_stat_norm_topol,pval_topol
0,[IDH1->-SRSF2],"[9, 16, 29, 51, 52, 76]","[9, 16, 29, 51, 52, 76]",6,0.05,0.0159513888888888,8.805994405864198e-05,0.0340486111111111,3.6283585631282698,0.0008333333333333,0.0213095238095238,9.649943310657597e-05,0.0286904761904761,2.9206221561205323,0.0044642857142857,,,,,
1,[IDH2->-SRSF2],"[6, 26, 54, 80, 82, 84]","[6, 26, 54, 80, 82, 84]",6,0.05,0.0171875,9.376808449074074e-05,0.0328125,3.388533617532164,0.0016276041666666,0.0243055555555555,0.0001036844135802,0.0256944444444444,2.5233790560407523,0.0130208333333333,,,,,
2,[SETBP1->-IDH2],"[20, 34, 90, 119]","[17, 20, 26, 34, 90, 111, 119]",4,0.0333333333333333,0.019724537037037,0.0001068611700531,0.0136087962962963,1.3164663141815445,0.1786279296875,0.0261111111111111,0.0001167052469135,0.0072222222222222,0.6685373203945542,0.385625,,,,,
3,[PTPN11->-IDH2],"[39, 48, 64, 90]","[39, 47, 48, 64, 90]",4,0.0333333333333333,0.0134444444444444,7.500501543209877e-05,0.0198888888888888,2.296494285985809,0.0390625,0.0195833333333333,8.524305555555555e-05,0.0137499999999999,1.4892691519415298,0.15,,,,,
4,[JAK2->-IDH2],"[6, 8, 38, 100]","[6, 8, 38, 100]",4,0.0333333333333333,0.0101851851851851,5.8299039780521256e-05,0.0231481481481481,3.031695312954162,0.0082304526748971,0.0152777777777777,6.751543209876543e-05,0.0180555555555555,2.197401062294143,0.0416666666666666,,,,,
5,[IDH1->-BCOR],"[28, 52, 62, 72]","[28, 49, 50, 52, 62, 72, 81]",4,0.0333333333333333,0.0165403911564625,9.635568856581748e-05,0.0167929421768707,1.7107561619431635,0.102607318877551,0.0224603174603174,0.0001101009385235,0.0108730158730158,1.0362260633322098,0.2568988095238095,,,,,
6,[IDH1->-CBL],"[13, 59, 76, 115]","[13, 59, 76, 115]",4,0.0333333333333333,0.0099022108843537,5.545032957911055e-05,0.0234311224489795,3.14659630050269,0.0061224489795918,0.0126984126984126,6.086230788611741e-05,0.0206349206349206,2.6450177724956014,0.0158730158730158,,,,,
7,[IDH2->-TET2],"[1, 61, 75, 111]","[1, 61, 75, 111]",4,0.0333333333333333,0.011724537037037,6.303998949759945e-05,0.0216087962962962,2.7215888022636787,0.0150462962962962,0.0154166666666666,6.865354938271605e-05,0.0179166666666666,2.1623486341527736,0.0451388888888888,,,,,
8,[PHF6->-GATA2],"[30, 81, 119]","[30, 81, 119]",3,0.025,0.0070833333333333,4.16875e-05,0.0179166666666666,2.7749444153734792,0.0215999999999999,0.0090277777777777,4.720293209876543e-05,0.0159722222222222,2.3247746198506554,0.045,,,,,
9,[IDH1->-NPM1],"[49, 53, 86]","[49, 50, 53, 86, 114]",3,0.025,0.014375,7.793923611111112e-05,0.010625,1.2035132230853791,0.2266875,0.01875,8.454861111111111e-05,0.00625,0.6797148816441658,0.40625,,,,,
10,[SF3B1->-CSF3R],"[32, 62, 113]","[32, 62, 82, 113]",3,0.025,0.0119153911564625,6.361089689915082e-05,0.0130846088435374,1.6405708273833404,0.1332708864795918,0.0153769841269841,6.8607882968002e-05,0.0096230158730158,1.161780794656582,0.255952380952381,,,,,
11,[IDH1->-ASXL1],"[3, 9, 83]","[3, 9, 83, 86, 91, 96, 114]",3,0.025,0.0186875,0.0001051671006944,0.0063125,0.6155473139390436,0.39939248046875,0.0253373015873015,0.0001182779824892,-0.0003373015873015,-0.0310146176076761,0.6534573412698413,,,,,
12,[TP53->-CSF3R],"[32, 113, 116]","[32, 113, 116]",3,0.025,0.0078125,4.3131510416666667e-05,0.0171875,2.617070232869876,0.0263671875,0.0104166666666666,4.774305555555556e-05,0.0145833333333333,2.1105794120443457,0.0625,,,,,
